Starting imports...
Importing argparse...
Importing torch...
Importing os...
Importing sngp.train and sngp.model...
Importing gaussian_process...
Importing dataset...
Importing json...
ALL IMPORTS COMPLETE!
Parsing arguments...
Arguments parsed! Running GP on Friedman with N=1000
Checking CUDA availability...
Using CPU
Making Datasets...
Making Model...
Training Gaussian Process...
Iter   0 | Loss: 1841.433 | lengthscale: 1.010 | outputscale: 1.010 | noise: 0.202
Iter 280 | Loss:  349.542 | lengthscale: 40.633 | outputscale: 0.729 | noise: 0.279
Iter 290 | Loss:  337.657 | lengthscale: 43.052 | outputscale: 0.726 | noise: 0.279
Iter 300 | Loss:  327.240 | lengthscale: 45.466 | outputscale: 0.724 | noise: 0.279
Iter 310 | Loss:  318.151 | lengthscale: 47.865 | outputscale: 0.722 | noise: 0.280
Iter 320 | Loss:  310.259 | lengthscale: 50.234 | outputscale: 0.722 | noise: 0.280
Iter 330 | Loss:  303.412 | lengthscale: 52.564 | outputscale: 0.722 | noise: 0.280
Iter 340 | Loss:  297.449 | lengthscale: 54.851 | outputscale: 0.722 | noise: 0.280
Iter 350 | Loss:  292.217 | lengthscale: 57.097 | outputscale: 0.723 | noise: 0.280
Iter 360 | Loss:  287.585 | lengthscale: 59.306 | outputscale: 0.725 | noise: 0.281
Iter 370 | Loss:  283.448 | lengthscale: 61.483 | outputscale: 0.726 | noise: 0.281
Iter 380 | Loss:  279.717 | lengthscale: 63.636 | outputscale: 0.728 | noise: 0.281
Iter 390 | Loss:  276.315 | lengthscale: 65.772 | outputscale: 0.730 | noise: 0.282
Iter 400 | Loss:  273.175 | lengthscale: 67.901 | outputscale: 0.732 | noise: 0.282
Iter 410 | Loss:  270.237 | lengthscale: 70.036 | outputscale: 0.733 | noise: 0.282
Iter 420 | Loss:  267.455 | lengthscale: 72.186 | outputscale: 0.735 | noise: 0.282
Iter 430 | Loss:  264.800 | lengthscale: 74.363 | outputscale: 0.737 | noise: 0.283
Iter 440 | Loss:  262.253 | lengthscale: 76.570 | outputscale: 0.738 | noise: 0.283
Iter 450 | Loss:  259.811 | lengthscale: 78.810 | outputscale: 0.740 | noise: 0.283
Iter 460 | Loss:  257.476 | lengthscale: 81.080 | outputscale: 0.741 | noise: 0.283
Iter 470 | Loss:  255.255 | lengthscale: 83.373 | outputscale: 0.743 | noise: 0.283
Iter 480 | Loss:  253.157 | lengthscale: 85.681 | outputscale: 0.744 | noise: 0.284
Iter 490 | Loss:  251.190 | lengthscale: 87.994 | outputscale: 0.746 | noise: 0.284
Iter 500 | Loss:  249.352 | lengthscale: 90.304 | outputscale: 0.747 | noise: 0.284
Iter 510 | Loss:  247.639 | lengthscale: 92.607 | outputscale: 0.749 | noise: 0.284
Iter 520 | Loss:  246.034 | lengthscale: 94.903 | outputscale: 0.750 | noise: 0.284
Iter 530 | Loss:  244.517 | lengthscale: 97.198 | outputscale: 0.752 | noise: 0.284
Iter 540 | Loss:  243.069 | lengthscale: 99.504 | outputscale: 0.753 | noise: 0.284
Iter 550 | Loss:  241.668 | lengthscale: 101.833 | outputscale: 0.754 | noise: 0.285
Iter 560 | Loss:  240.293 | lengthscale: 104.202 | outputscale: 0.755 | noise: 0.285
Iter 570 | Loss:  238.928 | lengthscale: 106.625 | outputscale: 0.756 | noise: 0.285
Iter 580 | Loss:  237.563 | lengthscale: 109.115 | outputscale: 0.757 | noise: 0.285
Iter 590 | Loss:  236.188 | lengthscale: 111.684 | outputscale: 0.758 | noise: 0.285
Iter 600 | Loss:  234.802 | lengthscale: 114.339 | outputscale: 0.758 | noise: 0.285
Iter 610 | Loss:  233.406 | lengthscale: 117.080 | outputscale: 0.758 | noise: 0.285
Iter 620 | Loss:  232.008 | lengthscale: 119.907 | outputscale: 0.759 | noise: 0.285
Iter 630 | Loss:  230.618 | lengthscale: 122.813 | outputscale: 0.759 | noise: 0.285
Iter 640 | Loss:  229.245 | lengthscale: 125.790 | outputscale: 0.759 | noise: 0.285
Iter 650 | Loss:  227.901 | lengthscale: 128.826 | outputscale: 0.759 | noise: 0.285
Iter 660 | Loss:  226.593 | lengthscale: 131.913 | outputscale: 0.759 | noise: 0.286
Iter 670 | Loss:  225.325 | lengthscale: 135.041 | outputscale: 0.759 | noise: 0.286
Iter 680 | Loss:  224.102 | lengthscale: 138.203 | outputscale: 0.760 | noise: 0.286
Iter 690 | Loss:  222.926 | lengthscale: 141.394 | outputscale: 0.760 | noise: 0.286
Iter 700 | Loss:  221.796 | lengthscale: 144.610 | outputscale: 0.760 | noise: 0.286
Iter 710 | Loss:  220.709 | lengthscale: 147.848 | outputscale: 0.761 | noise: 0.286
Iter 720 | Loss:  219.668 | lengthscale: 151.105 | outputscale: 0.762 | noise: 0.286
Iter 730 | Loss:  218.670 | lengthscale: 154.378 | outputscale: 0.762 | noise: 0.286
Iter 740 | Loss:  217.715 | lengthscale: 157.666 | outputscale: 0.763 | noise: 0.286
Iter 750 | Loss:  216.799 | lengthscale: 160.965 | outputscale: 0.764 | noise: 0.286
Iter 760 | Loss:  215.923 | lengthscale: 164.275 | outputscale: 0.765 | noise: 0.286
Iter 770 | Loss:  215.086 | lengthscale: 167.592 | outputscale: 0.766 | noise: 0.286
Iter 780 | Loss:  214.284 | lengthscale: 170.917 | outputscale: 0.767 | noise: 0.286
Iter 790 | Loss:  213.518 | lengthscale: 174.247 | outputscale: 0.768 | noise: 0.286
Iter 800 | Loss:  212.783 | lengthscale: 177.581 | outputscale: 0.770 | noise: 0.286
Iter 810 | Loss:  212.079 | lengthscale: 180.919 | outputscale: 0.771 | noise: 0.286
Iter 820 | Loss:  211.406 | lengthscale: 184.260 | outputscale: 0.773 | noise: 0.286
Iter 830 | Loss:  210.760 | lengthscale: 187.604 | outputscale: 0.774 | noise: 0.286
Iter 840 | Loss:  210.141 | lengthscale: 190.950 | outputscale: 0.776 | noise: 0.286
Iter 850 | Loss:  209.548 | lengthscale: 194.297 | outputscale: 0.778 | noise: 0.286
Iter 860 | Loss:  208.978 | lengthscale: 197.645 | outputscale: 0.780 | noise: 0.286
Iter 870 | Loss:  208.431 | lengthscale: 200.994 | outputscale: 0.782 | noise: 0.286
Iter 880 | Loss:  207.905 | lengthscale: 204.342 | outputscale: 0.784 | noise: 0.286
Iter 890 | Loss:  207.401 | lengthscale: 207.690 | outputscale: 0.786 | noise: 0.286
Iter 900 | Loss:  206.916 | lengthscale: 211.037 | outputscale: 0.788 | noise: 0.286
Iter 910 | Loss:  206.451 | lengthscale: 214.383 | outputscale: 0.790 | noise: 0.286
Iter 920 | Loss:  206.001 | lengthscale: 217.728 | outputscale: 0.793 | noise: 0.286
Iter 930 | Loss:  205.568 | lengthscale: 221.072 | outputscale: 0.796 | noise: 0.286
Iter 940 | Loss:  205.152 | lengthscale: 224.416 | outputscale: 0.798 | noise: 0.286
Iter 950 | Loss:  204.749 | lengthscale: 227.760 | outputscale: 0.801 | noise: 0.286
Iter 960 | Loss:  204.361 | lengthscale: 231.106 | outputscale: 0.804 | noise: 0.286
Iter 970 | Loss:  203.985 | lengthscale: 234.453 | outputscale: 0.807 | noise: 0.286
Iter 980 | Loss:  203.621 | lengthscale: 237.803 | outputscale: 0.810 | noise: 0.286
Iter 990 | Loss:  203.269 | lengthscale: 241.157 | outputscale: 0.813 | noise: 0.286
Iter 1000 | Loss:  202.927 | lengthscale: 244.517 | outputscale: 0.816 | noise: 0.286
Iter 1010 | Loss:  202.594 | lengthscale: 247.883 | outputscale: 0.819 | noise: 0.286
Iter 1020 | Loss:  202.273 | lengthscale: 251.257 | outputscale: 0.822 | noise: 0.286
Iter 1030 | Loss:  201.959 | lengthscale: 254.640 | outputscale: 0.825 | noise: 0.286
Iter 1040 | Loss:  201.652 | lengthscale: 258.033 | outputscale: 0.829 | noise: 0.286
Iter 1050 | Loss:  201.355 | lengthscale: 261.439 | outputscale: 0.832 | noise: 0.286
Iter 1060 | Loss:  201.063 | lengthscale: 264.857 | outputscale: 0.835 | noise: 0.286
Iter 1070 | Loss:  200.779 | lengthscale: 268.289 | outputscale: 0.839 | noise: 0.286
Iter 1080 | Loss:  200.500 | lengthscale: 271.736 | outputscale: 0.842 | noise: 0.286
Iter 1090 | Loss:  200.229 | lengthscale: 275.200 | outputscale: 0.846 | noise: 0.286
Iter 1100 | Loss:  199.963 | lengthscale: 278.681 | outputscale: 0.850 | noise: 0.286
Iter 1110 | Loss:  199.701 | lengthscale: 282.181 | outputscale: 0.853 | noise: 0.286
Iter 1120 | Loss:  199.444 | lengthscale: 285.701 | outputscale: 0.857 | noise: 0.286
Iter 1130 | Loss:  199.192 | lengthscale: 289.240 | outputscale: 0.861 | noise: 0.286
Iter 1140 | Loss:  198.947 | lengthscale: 292.801 | outputscale: 0.865 | noise: 0.286
Iter 1150 | Loss:  198.703 | lengthscale: 296.383 | outputscale: 0.869 | noise: 0.286
Iter 1160 | Loss:  198.466 | lengthscale: 299.987 | outputscale: 0.873 | noise: 0.286
Iter 1170 | Loss:  198.230 | lengthscale: 303.612 | outputscale: 0.877 | noise: 0.286
Iter 1180 | Loss:  198.003 | lengthscale: 307.259 | outputscale: 0.881 | noise: 0.286
Iter 1190 | Loss:  197.773 | lengthscale: 310.926 | outputscale: 0.885 | noise: 0.286
Iter 1200 | Loss:  197.551 | lengthscale: 314.613 | outputscale: 0.890 | noise: 0.286
Iter 1210 | Loss:  197.333 | lengthscale: 318.320 | outputscale: 0.894 | noise: 0.286
Iter 1220 | Loss:  197.117 | lengthscale: 322.044 | outputscale: 0.899 | noise: 0.286
Iter 1230 | Loss:  196.906 | lengthscale: 325.784 | outputscale: 0.903 | noise: 0.286
Iter 1240 | Loss:  196.699 | lengthscale: 329.539 | outputscale: 0.908 | noise: 0.286
Iter 1250 | Loss:  196.497 | lengthscale: 333.306 | outputscale: 0.913 | noise: 0.286
Iter 1260 | Loss:  196.297 | lengthscale: 337.085 | outputscale: 0.918 | noise: 0.286
Iter 1270 | Loss:  196.102 | lengthscale: 340.871 | outputscale: 0.923 | noise: 0.286
Iter 1280 | Loss:  195.913 | lengthscale: 344.665 | outputscale: 0.928 | noise: 0.286
Iter 1290 | Loss:  195.726 | lengthscale: 348.463 | outputscale: 0.933 | noise: 0.286
Iter 1300 | Loss:  195.544 | lengthscale: 352.263 | outputscale: 0.939 | noise: 0.286
Iter 1310 | Loss:  195.367 | lengthscale: 356.063 | outputscale: 0.944 | noise: 0.286
Iter 1320 | Loss:  195.194 | lengthscale: 359.861 | outputscale: 0.950 | noise: 0.286
Iter 1330 | Loss:  195.024 | lengthscale: 363.655 | outputscale: 0.955 | noise: 0.286
Iter 1340 | Loss:  194.861 | lengthscale: 367.444 | outputscale: 0.961 | noise: 0.286
Iter 1350 | Loss:  194.698 | lengthscale: 371.224 | outputscale: 0.967 | noise: 0.286
Iter 1360 | Loss:  194.543 | lengthscale: 374.995 | outputscale: 0.973 | noise: 0.286
Iter 1370 | Loss:  194.390 | lengthscale: 378.754 | outputscale: 0.979 | noise: 0.286
Iter 1380 | Loss:  194.240 | lengthscale: 382.501 | outputscale: 0.986 | noise: 0.286
Iter 1390 | Loss:  194.096 | lengthscale: 386.234 | outputscale: 0.992 | noise: 0.286
Iter 1400 | Loss:  193.956 | lengthscale: 389.951 | outputscale: 0.999 | noise: 0.286
Iter 1410 | Loss:  193.817 | lengthscale: 393.651 | outputscale: 1.005 | noise: 0.286
Iter 1420 | Loss:  193.684 | lengthscale: 397.333 | outputscale: 1.012 | noise: 0.286
Iter 1430 | Loss:  193.556 | lengthscale: 400.997 | outputscale: 1.019 | noise: 0.286
Iter 1440 | Loss:  193.430 | lengthscale: 404.641 | outputscale: 1.026 | noise: 0.286
Iter 1450 | Loss:  193.305 | lengthscale: 408.265 | outputscale: 1.033 | noise: 0.286
Iter 1460 | Loss:  193.188 | lengthscale: 411.869 | outputscale: 1.040 | noise: 0.285
Iter 1470 | Loss:  193.071 | lengthscale: 415.452 | outputscale: 1.047 | noise: 0.285
Iter 1480 | Loss:  192.957 | lengthscale: 419.015 | outputscale: 1.054 | noise: 0.285
Iter 1490 | Loss:  192.850 | lengthscale: 422.556 | outputscale: 1.062 | noise: 0.285
Iter 1500 | Loss:  192.742 | lengthscale: 426.075 | outputscale: 1.069 | noise: 0.285
Iter 1510 | Loss:  192.638 | lengthscale: 429.574 | outputscale: 1.077 | noise: 0.285
Iter 1520 | Loss:  192.534 | lengthscale: 433.051 | outputscale: 1.085 | noise: 0.285
Iter 1530 | Loss:  192.439 | lengthscale: 436.508 | outputscale: 1.092 | noise: 0.285
Iter 1540 | Loss:  192.342 | lengthscale: 439.945 | outputscale: 1.100 | noise: 0.285
Iter 1550 | Loss:  192.249 | lengthscale: 443.361 | outputscale: 1.108 | noise: 0.285
Iter 1560 | Loss:  192.159 | lengthscale: 446.758 | outputscale: 1.116 | noise: 0.285
Iter 1570 | Loss:  192.067 | lengthscale: 450.137 | outputscale: 1.124 | noise: 0.285
Iter 1580 | Loss:  191.981 | lengthscale: 453.495 | outputscale: 1.132 | noise: 0.285
Iter 1590 | Loss:  191.893 | lengthscale: 456.836 | outputscale: 1.141 | noise: 0.285
Iter 1600 | Loss:  191.808 | lengthscale: 460.159 | outputscale: 1.149 | noise: 0.285
Iter 1610 | Loss:  191.727 | lengthscale: 463.466 | outputscale: 1.157 | noise: 0.285
Iter 1620 | Loss:  191.651 | lengthscale: 466.757 | outputscale: 1.166 | noise: 0.285
Iter 1630 | Loss:  191.573 | lengthscale: 470.032 | outputscale: 1.174 | noise: 0.285
Iter 1640 | Loss:  191.496 | lengthscale: 473.292 | outputscale: 1.183 | noise: 0.285
Iter 1650 | Loss:  191.425 | lengthscale: 476.539 | outputscale: 1.192 | noise: 0.285
Iter 1660 | Loss:  191.354 | lengthscale: 479.772 | outputscale: 1.200 | noise: 0.285
Iter 1670 | Loss:  191.277 | lengthscale: 482.993 | outputscale: 1.209 | noise: 0.285
Iter 1680 | Loss:  191.208 | lengthscale: 486.201 | outputscale: 1.218 | noise: 0.285
Iter 1690 | Loss:  191.141 | lengthscale: 489.399 | outputscale: 1.227 | noise: 0.285
Iter 1700 | Loss:  191.074 | lengthscale: 492.586 | outputscale: 1.236 | noise: 0.285
Iter 1710 | Loss:  191.006 | lengthscale: 495.764 | outputscale: 1.245 | noise: 0.285
Iter 1720 | Loss:  190.945 | lengthscale: 498.932 | outputscale: 1.254 | noise: 0.285
Iter 1730 | Loss:  190.885 | lengthscale: 502.091 | outputscale: 1.263 | noise: 0.285
Iter 1740 | Loss:  190.817 | lengthscale: 505.243 | outputscale: 1.272 | noise: 0.285
Iter 1750 | Loss:  190.760 | lengthscale: 508.389 | outputscale: 1.282 | noise: 0.285
Iter 1760 | Loss:  190.696 | lengthscale: 511.529 | outputscale: 1.291 | noise: 0.285
Iter 1770 | Loss:  190.640 | lengthscale: 514.662 | outputscale: 1.300 | noise: 0.285
Iter 1780 | Loss:  190.578 | lengthscale: 517.789 | outputscale: 1.310 | noise: 0.285
Iter 1790 | Loss:  190.524 | lengthscale: 520.912 | outputscale: 1.319 | noise: 0.285
Iter 1800 | Loss:  190.464 | lengthscale: 524.031 | outputscale: 1.329 | noise: 0.285
Iter 1810 | Loss:  190.413 | lengthscale: 527.146 | outputscale: 1.338 | noise: 0.285
Iter 1820 | Loss:  190.359 | lengthscale: 530.258 | outputscale: 1.348 | noise: 0.285
Iter 1830 | Loss:  190.307 | lengthscale: 533.367 | outputscale: 1.358 | noise: 0.285
Iter 1840 | Loss:  190.251 | lengthscale: 536.475 | outputscale: 1.367 | noise: 0.285
Iter 1850 | Loss:  190.199 | lengthscale: 539.579 | outputscale: 1.377 | noise: 0.285
Iter 1860 | Loss:  190.147 | lengthscale: 542.682 | outputscale: 1.387 | noise: 0.285
Iter 1870 | Loss:  190.097 | lengthscale: 545.783 | outputscale: 1.397 | noise: 0.285
Iter 1880 | Loss:  190.047 | lengthscale: 548.883 | outputscale: 1.407 | noise: 0.285
Iter 1890 | Loss:  190.000 | lengthscale: 551.984 | outputscale: 1.417 | noise: 0.285
Iter 1900 | Loss:  189.948 | lengthscale: 555.085 | outputscale: 1.427 | noise: 0.285
Iter 1910 | Loss:  189.903 | lengthscale: 558.184 | outputscale: 1.438 | noise: 0.285
Iter 1920 | Loss:  189.850 | lengthscale: 561.283 | outputscale: 1.448 | noise: 0.285
Iter 1930 | Loss:  189.806 | lengthscale: 564.381 | outputscale: 1.458 | noise: 0.285
Iter 1940 | Loss:  189.766 | lengthscale: 567.479 | outputscale: 1.468 | noise: 0.285
Iter 1950 | Loss:  189.717 | lengthscale: 570.578 | outputscale: 1.479 | noise: 0.285
Iter 1960 | Loss:  189.671 | lengthscale: 573.676 | outputscale: 1.490 | noise: 0.285
Iter 1970 | Loss:  189.626 | lengthscale: 576.773 | outputscale: 1.500 | noise: 0.285
Iter 1980 | Loss:  189.582 | lengthscale: 579.871 | outputscale: 1.511 | noise: 0.285
Iter 1990 | Loss:  189.546 | lengthscale: 582.968 | outputscale: 1.522 | noise: 0.285
Iter 2000 | Loss:  189.500 | lengthscale: 586.064 | outputscale: 1.532 | noise: 0.285
Iter 2010 | Loss:  189.453 | lengthscale: 589.160 | outputscale: 1.543 | noise: 0.285
Iter 2020 | Loss:  189.417 | lengthscale: 592.254 | outputscale: 1.554 | noise: 0.285
Iter 2030 | Loss:  189.373 | lengthscale: 595.347 | outputscale: 1.565 | noise: 0.285
Iter 2040 | Loss:  189.338 | lengthscale: 598.438 | outputscale: 1.576 | noise: 0.285
Iter 2050 | Loss:  189.292 | lengthscale: 601.526 | outputscale: 1.587 | noise: 0.285
Iter 2060 | Loss:  189.260 | lengthscale: 604.610 | outputscale: 1.599 | noise: 0.285
Iter 2070 | Loss:  189.221 | lengthscale: 607.692 | outputscale: 1.610 | noise: 0.285
Iter 2080 | Loss:  189.184 | lengthscale: 610.771 | outputscale: 1.622 | noise: 0.285
Iter 2090 | Loss:  189.150 | lengthscale: 613.845 | outputscale: 1.633 | noise: 0.285
Iter 2100 | Loss:  189.113 | lengthscale: 616.916 | outputscale: 1.645 | noise: 0.285
Iter 2110 | Loss:  189.064 | lengthscale: 619.983 | outputscale: 1.656 | noise: 0.285
Iter 2120 | Loss:  189.036 | lengthscale: 623.044 | outputscale: 1.668 | noise: 0.285
Iter 2130 | Loss:  188.999 | lengthscale: 626.103 | outputscale: 1.680 | noise: 0.285
Iter 2140 | Loss:  188.956 | lengthscale: 629.155 | outputscale: 1.692 | noise: 0.285
Iter 2150 | Loss:  188.923 | lengthscale: 632.202 | outputscale: 1.704 | noise: 0.285
Iter 2160 | Loss:  188.891 | lengthscale: 635.240 | outputscale: 1.716 | noise: 0.285
Iter 2170 | Loss:  188.860 | lengthscale: 638.270 | outputscale: 1.728 | noise: 0.285
Iter 2180 | Loss:  188.826 | lengthscale: 641.293 | outputscale: 1.741 | noise: 0.285
Iter 2190 | Loss:  188.786 | lengthscale: 644.306 | outputscale: 1.753 | noise: 0.285
Iter 2200 | Loss:  188.769 | lengthscale: 647.313 | outputscale: 1.765 | noise: 0.285
Iter 2210 | Loss:  188.722 | lengthscale: 650.309 | outputscale: 1.778 | noise: 0.285
Iter 2220 | Loss:  188.697 | lengthscale: 653.296 | outputscale: 1.791 | noise: 0.285
Iter 2230 | Loss:  188.662 | lengthscale: 656.275 | outputscale: 1.804 | noise: 0.285
Iter 2240 | Loss:  188.630 | lengthscale: 659.244 | outputscale: 1.817 | noise: 0.285
Iter 2250 | Loss:  188.589 | lengthscale: 662.201 | outputscale: 1.830 | noise: 0.285
Iter 2260 | Loss:  188.572 | lengthscale: 665.149 | outputscale: 1.843 | noise: 0.285
Iter 2270 | Loss:  188.536 | lengthscale: 668.086 | outputscale: 1.856 | noise: 0.285
Iter 2280 | Loss:  188.508 | lengthscale: 671.010 | outputscale: 1.869 | noise: 0.285
Iter 2290 | Loss:  188.477 | lengthscale: 673.923 | outputscale: 1.883 | noise: 0.285
Iter 2300 | Loss:  188.449 | lengthscale: 676.823 | outputscale: 1.896 | noise: 0.285
Iter 2310 | Loss:  188.420 | lengthscale: 679.712 | outputscale: 1.910 | noise: 0.285
Iter 2320 | Loss:  188.388 | lengthscale: 682.586 | outputscale: 1.924 | noise: 0.285
Iter 2330 | Loss:  188.358 | lengthscale: 685.448 | outputscale: 1.938 | noise: 0.285
Iter 2340 | Loss:  188.343 | lengthscale: 688.297 | outputscale: 1.952 | noise: 0.285
Iter 2350 | Loss:  188.310 | lengthscale: 691.130 | outputscale: 1.966 | noise: 0.285
Iter 2360 | Loss:  188.286 | lengthscale: 693.952 | outputscale: 1.980 | noise: 0.285
Iter 2370 | Loss:  188.252 | lengthscale: 696.762 | outputscale: 1.994 | noise: 0.285
Iter 2380 | Loss:  188.235 | lengthscale: 699.557 | outputscale: 2.009 | noise: 0.285
Iter 2390 | Loss:  188.212 | lengthscale: 702.341 | outputscale: 2.023 | noise: 0.285
Iter 2400 | Loss:  188.185 | lengthscale: 705.112 | outputscale: 2.038 | noise: 0.285
Iter 2410 | Loss:  188.161 | lengthscale: 707.867 | outputscale: 2.053 | noise: 0.285
Iter 2420 | Loss:  188.141 | lengthscale: 710.609 | outputscale: 2.068 | noise: 0.285
Iter 2430 | Loss:  188.127 | lengthscale: 713.335 | outputscale: 2.083 | noise: 0.285
Iter 2440 | Loss:  188.086 | lengthscale: 716.046 | outputscale: 2.098 | noise: 0.285
Iter 2450 | Loss:  188.068 | lengthscale: 718.748 | outputscale: 2.114 | noise: 0.285
Iter 2460 | Loss:  188.039 | lengthscale: 721.435 | outputscale: 2.129 | noise: 0.285
Iter 2470 | Loss:  188.027 | lengthscale: 724.107 | outputscale: 2.145 | noise: 0.285
Iter 2480 | Loss:  188.009 | lengthscale: 726.767 | outputscale: 2.161 | noise: 0.285
Iter 2490 | Loss:  187.961 | lengthscale: 729.416 | outputscale: 2.176 | noise: 0.285
Iter 2499 | Loss:  187.952 | lengthscale: 731.788 | outputscale: 2.191 | noise: 0.285
