Starting imports...
Importing argparse...
Importing torch...
Importing os...
Importing sngp.train and sngp.model...
Importing gaussian_process...
Importing dataset...
Importing json...
ALL IMPORTS COMPLETE!
Parsing arguments...
Arguments parsed! Running GP on CrazySin with N=1500
Checking CUDA availability...
Using CPU
Making Datasets...
Making Model...
Training Gaussian Process...
Iter   0 | Loss: 17078.988 | lengthscale: 0.990 | outputscale: 1.010 | noise: 0.202
Iter 310 | Loss: -478.924 | lengthscale: 0.306 | outputscale: 3.250 | noise: 0.247
Iter 320 | Loss: -499.238 | lengthscale: 0.305 | outputscale: 3.260 | noise: 0.243
Iter 330 | Loss: -519.655 | lengthscale: 0.304 | outputscale: 3.269 | noise: 0.239
Iter 340 | Loss: -540.139 | lengthscale: 0.304 | outputscale: 3.277 | noise: 0.235
Iter 350 | Loss: -560.685 | lengthscale: 0.303 | outputscale: 3.285 | noise: 0.231
Iter 360 | Loss: -581.284 | lengthscale: 0.302 | outputscale: 3.293 | noise: 0.227
Iter 370 | Loss: -601.894 | lengthscale: 0.302 | outputscale: 3.300 | noise: 0.224
Iter 380 | Loss: -622.506 | lengthscale: 0.301 | outputscale: 3.307 | noise: 0.220
Iter 390 | Loss: -643.101 | lengthscale: 0.300 | outputscale: 3.313 | noise: 0.216
Iter 400 | Loss: -663.648 | lengthscale: 0.300 | outputscale: 3.319 | noise: 0.212
Iter 410 | Loss: -684.135 | lengthscale: 0.299 | outputscale: 3.324 | noise: 0.209
Iter 420 | Loss: -704.537 | lengthscale: 0.299 | outputscale: 3.329 | noise: 0.205
Iter 430 | Loss: -724.826 | lengthscale: 0.298 | outputscale: 3.334 | noise: 0.201
Iter 440 | Loss: -744.993 | lengthscale: 0.298 | outputscale: 3.338 | noise: 0.198
Iter 450 | Loss: -764.996 | lengthscale: 0.298 | outputscale: 3.342 | noise: 0.194
Iter 460 | Loss: -784.821 | lengthscale: 0.297 | outputscale: 3.345 | noise: 0.191
Iter 470 | Loss: -804.453 | lengthscale: 0.297 | outputscale: 3.349 | noise: 0.188
Iter 480 | Loss: -823.862 | lengthscale: 0.296 | outputscale: 3.352 | noise: 0.184
Iter 490 | Loss: -843.006 | lengthscale: 0.296 | outputscale: 3.354 | noise: 0.181
Iter 500 | Loss: -861.870 | lengthscale: 0.296 | outputscale: 3.357 | noise: 0.178
Iter 510 | Loss: -880.453 | lengthscale: 0.295 | outputscale: 3.359 | noise: 0.175
Iter 520 | Loss: -898.706 | lengthscale: 0.295 | outputscale: 3.361 | noise: 0.172
Iter 530 | Loss: -916.623 | lengthscale: 0.295 | outputscale: 3.362 | noise: 0.169
Iter 540 | Loss: -934.152 | lengthscale: 0.295 | outputscale: 3.364 | noise: 0.166
Iter 550 | Loss: -951.307 | lengthscale: 0.294 | outputscale: 3.365 | noise: 0.163
Iter 560 | Loss: -968.026 | lengthscale: 0.294 | outputscale: 3.366 | noise: 0.160
Iter 570 | Loss: -984.347 | lengthscale: 0.294 | outputscale: 3.367 | noise: 0.157
Iter 580 | Loss: -1000.190 | lengthscale: 0.294 | outputscale: 3.367 | noise: 0.155
Iter 590 | Loss: -1015.576 | lengthscale: 0.293 | outputscale: 3.368 | noise: 0.152
Iter 600 | Loss: -1030.440 | lengthscale: 0.293 | outputscale: 3.368 | noise: 0.149
Iter 610 | Loss: -1044.841 | lengthscale: 0.293 | outputscale: 3.368 | noise: 0.147
Iter 620 | Loss: -1058.714 | lengthscale: 0.293 | outputscale: 3.368 | noise: 0.145
Iter 630 | Loss: -1072.083 | lengthscale: 0.293 | outputscale: 3.367 | noise: 0.142
Iter 640 | Loss: -1084.915 | lengthscale: 0.292 | outputscale: 3.367 | noise: 0.140
Iter 650 | Loss: -1097.166 | lengthscale: 0.292 | outputscale: 3.366 | noise: 0.138
Iter 660 | Loss: -1108.874 | lengthscale: 0.292 | outputscale: 3.366 | noise: 0.136
Iter 670 | Loss: -1120.025 | lengthscale: 0.292 | outputscale: 3.365 | noise: 0.134
Iter 680 | Loss: -1130.644 | lengthscale: 0.292 | outputscale: 3.364 | noise: 0.132
Iter 690 | Loss: -1140.718 | lengthscale: 0.292 | outputscale: 3.363 | noise: 0.130
Iter 700 | Loss: -1150.230 | lengthscale: 0.291 | outputscale: 3.362 | noise: 0.128
Iter 710 | Loss: -1159.185 | lengthscale: 0.291 | outputscale: 3.361 | noise: 0.126
Iter 720 | Loss: -1167.610 | lengthscale: 0.291 | outputscale: 3.359 | noise: 0.124
Iter 730 | Loss: -1175.517 | lengthscale: 0.291 | outputscale: 3.358 | noise: 0.123
Iter 740 | Loss: -1182.901 | lengthscale: 0.291 | outputscale: 3.357 | noise: 0.121
Iter 750 | Loss: -1189.754 | lengthscale: 0.291 | outputscale: 3.355 | noise: 0.120
Iter 760 | Loss: -1196.170 | lengthscale: 0.291 | outputscale: 3.354 | noise: 0.118
Iter 770 | Loss: -1202.084 | lengthscale: 0.291 | outputscale: 3.352 | noise: 0.117
Iter 780 | Loss: -1207.568 | lengthscale: 0.291 | outputscale: 3.351 | noise: 0.116
Iter 790 | Loss: -1212.525 | lengthscale: 0.291 | outputscale: 3.349 | noise: 0.114
Iter 800 | Loss: -1217.197 | lengthscale: 0.290 | outputscale: 3.347 | noise: 0.113
Iter 810 | Loss: -1221.385 | lengthscale: 0.290 | outputscale: 3.346 | noise: 0.112
Iter 820 | Loss: -1225.263 | lengthscale: 0.290 | outputscale: 3.344 | noise: 0.111
Iter 830 | Loss: -1228.743 | lengthscale: 0.290 | outputscale: 3.342 | noise: 0.110
Iter 840 | Loss: -1231.916 | lengthscale: 0.290 | outputscale: 3.340 | noise: 0.109
Iter 850 | Loss: -1234.741 | lengthscale: 0.290 | outputscale: 3.338 | noise: 0.108
Iter 860 | Loss: -1237.372 | lengthscale: 0.290 | outputscale: 3.337 | noise: 0.107
Iter 870 | Loss: -1239.634 | lengthscale: 0.290 | outputscale: 3.335 | noise: 0.106
Iter 880 | Loss: -1241.753 | lengthscale: 0.290 | outputscale: 3.333 | noise: 0.106
Iter 890 | Loss: -1243.530 | lengthscale: 0.290 | outputscale: 3.331 | noise: 0.105
Iter 900 | Loss: -1245.164 | lengthscale: 0.290 | outputscale: 3.329 | noise: 0.104
Iter 910 | Loss: -1246.632 | lengthscale: 0.290 | outputscale: 3.328 | noise: 0.104
Iter 920 | Loss: -1247.904 | lengthscale: 0.290 | outputscale: 3.326 | noise: 0.103
Iter 930 | Loss: -1249.044 | lengthscale: 0.290 | outputscale: 3.324 | noise: 0.102
Iter 940 | Loss: -1250.048 | lengthscale: 0.289 | outputscale: 3.322 | noise: 0.102
Iter 950 | Loss: -1250.932 | lengthscale: 0.289 | outputscale: 3.321 | noise: 0.101
Iter 960 | Loss: -1251.659 | lengthscale: 0.289 | outputscale: 3.319 | noise: 0.101
Iter 970 | Loss: -1252.422 | lengthscale: 0.289 | outputscale: 3.317 | noise: 0.100
Iter 980 | Loss: -1252.968 | lengthscale: 0.289 | outputscale: 3.316 | noise: 0.100
Iter 990 | Loss: -1253.438 | lengthscale: 0.289 | outputscale: 3.314 | noise: 0.100
Iter 1000 | Loss: -1253.874 | lengthscale: 0.289 | outputscale: 3.312 | noise: 0.099
Iter 1010 | Loss: -1254.215 | lengthscale: 0.289 | outputscale: 3.310 | noise: 0.099
Iter 1020 | Loss: -1254.520 | lengthscale: 0.289 | outputscale: 3.308 | noise: 0.099
Iter 1030 | Loss: -1254.793 | lengthscale: 0.289 | outputscale: 3.306 | noise: 0.098
Iter 1040 | Loss: -1255.080 | lengthscale: 0.289 | outputscale: 3.304 | noise: 0.098
Iter 1050 | Loss: -1255.345 | lengthscale: 0.289 | outputscale: 3.302 | noise: 0.098
Iter 1060 | Loss: -1255.480 | lengthscale: 0.289 | outputscale: 3.300 | noise: 0.098
Iter 1070 | Loss: -1255.606 | lengthscale: 0.289 | outputscale: 3.298 | noise: 0.097
Iter 1080 | Loss: -1255.718 | lengthscale: 0.289 | outputscale: 3.296 | noise: 0.097
Iter 1090 | Loss: -1255.927 | lengthscale: 0.289 | outputscale: 3.294 | noise: 0.097
Iter 1100 | Loss: -1255.832 | lengthscale: 0.289 | outputscale: 3.292 | noise: 0.097
Iter 1110 | Loss: -1256.049 | lengthscale: 0.289 | outputscale: 3.290 | noise: 0.097
Iter 1120 | Loss: -1256.057 | lengthscale: 0.288 | outputscale: 3.288 | noise: 0.097
Iter 1130 | Loss: -1256.165 | lengthscale: 0.288 | outputscale: 3.286 | noise: 0.097
Iter 1140 | Loss: -1256.298 | lengthscale: 0.288 | outputscale: 3.284 | noise: 0.096
Iter 1150 | Loss: -1256.144 | lengthscale: 0.288 | outputscale: 3.282 | noise: 0.096
Iter 1160 | Loss: -1256.215 | lengthscale: 0.288 | outputscale: 3.280 | noise: 0.096
Iter 1170 | Loss: -1256.235 | lengthscale: 0.288 | outputscale: 3.278 | noise: 0.096
Iter 1180 | Loss: -1256.238 | lengthscale: 0.288 | outputscale: 3.277 | noise: 0.096
Iter 1190 | Loss: -1256.255 | lengthscale: 0.288 | outputscale: 3.275 | noise: 0.096
Iter 1200 | Loss: -1256.249 | lengthscale: 0.288 | outputscale: 3.273 | noise: 0.096
Iter 1210 | Loss: -1256.300 | lengthscale: 0.288 | outputscale: 3.271 | noise: 0.096
Iter 1220 | Loss: -1256.367 | lengthscale: 0.288 | outputscale: 3.269 | noise: 0.096
Iter 1230 | Loss: -1256.284 | lengthscale: 0.288 | outputscale: 3.267 | noise: 0.096
Iter 1240 | Loss: -1256.297 | lengthscale: 0.288 | outputscale: 3.265 | noise: 0.096
Iter 1250 | Loss: -1256.300 | lengthscale: 0.288 | outputscale: 3.263 | noise: 0.096
Iter 1260 | Loss: -1256.396 | lengthscale: 0.288 | outputscale: 3.261 | noise: 0.096
Iter 1270 | Loss: -1256.315 | lengthscale: 0.288 | outputscale: 3.259 | noise: 0.096
Iter 1280 | Loss: -1256.295 | lengthscale: 0.288 | outputscale: 3.257 | noise: 0.096
Iter 1290 | Loss: -1256.380 | lengthscale: 0.288 | outputscale: 3.255 | noise: 0.096
Iter 1300 | Loss: -1256.289 | lengthscale: 0.288 | outputscale: 3.253 | noise: 0.095
Iter 1310 | Loss: -1256.418 | lengthscale: 0.288 | outputscale: 3.250 | noise: 0.095
Iter 1320 | Loss: -1256.324 | lengthscale: 0.288 | outputscale: 3.248 | noise: 0.095
Iter 1330 | Loss: -1256.352 | lengthscale: 0.287 | outputscale: 3.246 | noise: 0.095
Iter 1340 | Loss: -1256.339 | lengthscale: 0.287 | outputscale: 3.243 | noise: 0.095
Iter 1350 | Loss: -1256.324 | lengthscale: 0.287 | outputscale: 3.241 | noise: 0.095
Iter 1360 | Loss: -1256.340 | lengthscale: 0.287 | outputscale: 3.238 | noise: 0.095
Iter 1370 | Loss: -1256.392 | lengthscale: 0.287 | outputscale: 3.236 | noise: 0.095
Iter 1380 | Loss: -1256.387 | lengthscale: 0.287 | outputscale: 3.233 | noise: 0.095
Iter 1390 | Loss: -1256.391 | lengthscale: 0.287 | outputscale: 3.231 | noise: 0.095
Iter 1400 | Loss: -1256.377 | lengthscale: 0.287 | outputscale: 3.228 | noise: 0.095
Iter 1410 | Loss: -1256.375 | lengthscale: 0.287 | outputscale: 3.226 | noise: 0.095
Iter 1420 | Loss: -1256.453 | lengthscale: 0.287 | outputscale: 3.224 | noise: 0.095
Iter 1430 | Loss: -1256.459 | lengthscale: 0.287 | outputscale: 3.222 | noise: 0.095
Iter 1440 | Loss: -1256.395 | lengthscale: 0.287 | outputscale: 3.219 | noise: 0.095
Iter 1450 | Loss: -1256.360 | lengthscale: 0.287 | outputscale: 3.217 | noise: 0.095
Iter 1460 | Loss: -1256.420 | lengthscale: 0.287 | outputscale: 3.215 | noise: 0.095
Iter 1470 | Loss: -1256.341 | lengthscale: 0.287 | outputscale: 3.212 | noise: 0.095
Iter 1480 | Loss: -1256.340 | lengthscale: 0.287 | outputscale: 3.210 | noise: 0.095
Iter 1490 | Loss: -1256.385 | lengthscale: 0.287 | outputscale: 3.207 | noise: 0.095
Iter 1500 | Loss: -1256.450 | lengthscale: 0.287 | outputscale: 3.205 | noise: 0.095
Iter 1510 | Loss: -1256.347 | lengthscale: 0.287 | outputscale: 3.203 | noise: 0.095
Iter 1520 | Loss: -1256.397 | lengthscale: 0.287 | outputscale: 3.200 | noise: 0.095
Iter 1530 | Loss: -1256.424 | lengthscale: 0.286 | outputscale: 3.198 | noise: 0.095
Iter 1540 | Loss: -1256.391 | lengthscale: 0.286 | outputscale: 3.196 | noise: 0.095
Iter 1550 | Loss: -1256.383 | lengthscale: 0.286 | outputscale: 3.194 | noise: 0.095
Iter 1560 | Loss: -1256.452 | lengthscale: 0.286 | outputscale: 3.192 | noise: 0.095
Iter 1570 | Loss: -1256.452 | lengthscale: 0.286 | outputscale: 3.190 | noise: 0.095
Iter 1580 | Loss: -1256.455 | lengthscale: 0.286 | outputscale: 3.187 | noise: 0.095
Iter 1590 | Loss: -1256.376 | lengthscale: 0.286 | outputscale: 3.185 | noise: 0.095
Iter 1600 | Loss: -1256.438 | lengthscale: 0.286 | outputscale: 3.182 | noise: 0.095
Iter 1610 | Loss: -1256.495 | lengthscale: 0.286 | outputscale: 3.180 | noise: 0.095
Iter 1620 | Loss: -1256.558 | lengthscale: 0.286 | outputscale: 3.178 | noise: 0.095
Iter 1630 | Loss: -1256.550 | lengthscale: 0.286 | outputscale: 3.175 | noise: 0.095
Iter 1640 | Loss: -1256.531 | lengthscale: 0.286 | outputscale: 3.173 | noise: 0.095
Iter 1650 | Loss: -1256.456 | lengthscale: 0.286 | outputscale: 3.171 | noise: 0.095
Iter 1660 | Loss: -1256.557 | lengthscale: 0.286 | outputscale: 3.168 | noise: 0.095
Iter 1670 | Loss: -1256.571 | lengthscale: 0.286 | outputscale: 3.166 | noise: 0.095
Iter 1680 | Loss: -1256.533 | lengthscale: 0.286 | outputscale: 3.164 | noise: 0.095
Iter 1690 | Loss: -1256.491 | lengthscale: 0.286 | outputscale: 3.161 | noise: 0.095
Iter 1700 | Loss: -1256.527 | lengthscale: 0.286 | outputscale: 3.159 | noise: 0.095
Iter 1710 | Loss: -1256.504 | lengthscale: 0.286 | outputscale: 3.157 | noise: 0.095
Iter 1720 | Loss: -1256.555 | lengthscale: 0.285 | outputscale: 3.155 | noise: 0.095
Iter 1730 | Loss: -1256.527 | lengthscale: 0.285 | outputscale: 3.152 | noise: 0.095
Iter 1740 | Loss: -1256.454 | lengthscale: 0.285 | outputscale: 3.150 | noise: 0.095
Iter 1750 | Loss: -1256.480 | lengthscale: 0.285 | outputscale: 3.147 | noise: 0.095
Iter 1760 | Loss: -1256.472 | lengthscale: 0.285 | outputscale: 3.145 | noise: 0.095
Iter 1770 | Loss: -1256.392 | lengthscale: 0.285 | outputscale: 3.142 | noise: 0.095
Iter 1780 | Loss: -1256.425 | lengthscale: 0.285 | outputscale: 3.140 | noise: 0.095
Iter 1790 | Loss: -1256.428 | lengthscale: 0.285 | outputscale: 3.137 | noise: 0.095
Iter 1800 | Loss: -1256.364 | lengthscale: 0.285 | outputscale: 3.134 | noise: 0.095
Iter 1810 | Loss: -1256.488 | lengthscale: 0.285 | outputscale: 3.131 | noise: 0.095
Iter 1820 | Loss: -1256.491 | lengthscale: 0.285 | outputscale: 3.129 | noise: 0.095
Iter 1830 | Loss: -1256.406 | lengthscale: 0.285 | outputscale: 3.126 | noise: 0.095
Iter 1840 | Loss: -1256.524 | lengthscale: 0.285 | outputscale: 3.124 | noise: 0.095
Iter 1850 | Loss: -1256.490 | lengthscale: 0.285 | outputscale: 3.122 | noise: 0.095
Iter 1860 | Loss: -1256.535 | lengthscale: 0.285 | outputscale: 3.120 | noise: 0.095
Iter 1870 | Loss: -1256.533 | lengthscale: 0.285 | outputscale: 3.118 | noise: 0.095
Iter 1880 | Loss: -1256.495 | lengthscale: 0.285 | outputscale: 3.116 | noise: 0.095
Iter 1890 | Loss: -1256.496 | lengthscale: 0.285 | outputscale: 3.113 | noise: 0.095
Iter 1900 | Loss: -1256.500 | lengthscale: 0.284 | outputscale: 3.111 | noise: 0.095
Iter 1910 | Loss: -1256.493 | lengthscale: 0.284 | outputscale: 3.108 | noise: 0.095
Iter 1920 | Loss: -1256.435 | lengthscale: 0.284 | outputscale: 3.105 | noise: 0.095
Iter 1930 | Loss: -1256.452 | lengthscale: 0.284 | outputscale: 3.103 | noise: 0.095
Iter 1940 | Loss: -1256.474 | lengthscale: 0.284 | outputscale: 3.100 | noise: 0.095
Iter 1950 | Loss: -1256.406 | lengthscale: 0.284 | outputscale: 3.098 | noise: 0.095
Iter 1960 | Loss: -1256.457 | lengthscale: 0.284 | outputscale: 3.095 | noise: 0.095
Iter 1970 | Loss: -1256.448 | lengthscale: 0.284 | outputscale: 3.092 | noise: 0.095
Iter 1980 | Loss: -1256.496 | lengthscale: 0.284 | outputscale: 3.089 | noise: 0.095
Iter 1990 | Loss: -1256.491 | lengthscale: 0.284 | outputscale: 3.087 | noise: 0.095
Iter 2000 | Loss: -1256.470 | lengthscale: 0.284 | outputscale: 3.084 | noise: 0.095
Iter 2010 | Loss: -1256.548 | lengthscale: 0.284 | outputscale: 3.081 | noise: 0.095
Iter 2020 | Loss: -1256.592 | lengthscale: 0.284 | outputscale: 3.079 | noise: 0.095
Iter 2030 | Loss: -1256.464 | lengthscale: 0.284 | outputscale: 3.076 | noise: 0.095
Iter 2040 | Loss: -1256.507 | lengthscale: 0.284 | outputscale: 3.074 | noise: 0.095
Iter 2050 | Loss: -1256.521 | lengthscale: 0.284 | outputscale: 3.071 | noise: 0.095
Iter 2060 | Loss: -1256.461 | lengthscale: 0.284 | outputscale: 3.069 | noise: 0.095
Iter 2070 | Loss: -1256.495 | lengthscale: 0.283 | outputscale: 3.066 | noise: 0.095
Iter 2080 | Loss: -1256.503 | lengthscale: 0.283 | outputscale: 3.064 | noise: 0.095
Iter 2090 | Loss: -1256.438 | lengthscale: 0.283 | outputscale: 3.061 | noise: 0.095
Iter 2100 | Loss: -1256.472 | lengthscale: 0.283 | outputscale: 3.059 | noise: 0.095
Iter 2110 | Loss: -1256.478 | lengthscale: 0.283 | outputscale: 3.057 | noise: 0.095
Iter 2120 | Loss: -1256.406 | lengthscale: 0.283 | outputscale: 3.054 | noise: 0.095
Iter 2130 | Loss: -1256.475 | lengthscale: 0.283 | outputscale: 3.051 | noise: 0.095
Iter 2140 | Loss: -1256.425 | lengthscale: 0.283 | outputscale: 3.048 | noise: 0.095
Iter 2150 | Loss: -1256.552 | lengthscale: 0.283 | outputscale: 3.045 | noise: 0.095
Iter 2160 | Loss: -1256.462 | lengthscale: 0.283 | outputscale: 3.042 | noise: 0.095
Iter 2170 | Loss: -1256.467 | lengthscale: 0.283 | outputscale: 3.039 | noise: 0.095
Iter 2180 | Loss: -1256.433 | lengthscale: 0.283 | outputscale: 3.036 | noise: 0.095
Iter 2190 | Loss: -1256.443 | lengthscale: 0.283 | outputscale: 3.034 | noise: 0.095
Iter 2200 | Loss: -1256.533 | lengthscale: 0.283 | outputscale: 3.031 | noise: 0.095
Iter 2210 | Loss: -1256.551 | lengthscale: 0.283 | outputscale: 3.028 | noise: 0.095
Iter 2220 | Loss: -1256.549 | lengthscale: 0.283 | outputscale: 3.026 | noise: 0.095
Iter 2230 | Loss: -1256.512 | lengthscale: 0.283 | outputscale: 3.024 | noise: 0.095
Iter 2240 | Loss: -1256.521 | lengthscale: 0.282 | outputscale: 3.021 | noise: 0.095
Iter 2250 | Loss: -1256.484 | lengthscale: 0.282 | outputscale: 3.019 | noise: 0.095
Iter 2260 | Loss: -1256.455 | lengthscale: 0.282 | outputscale: 3.017 | noise: 0.095
Iter 2270 | Loss: -1256.525 | lengthscale: 0.282 | outputscale: 3.015 | noise: 0.095
Iter 2280 | Loss: -1256.545 | lengthscale: 0.282 | outputscale: 3.012 | noise: 0.095
Iter 2290 | Loss: -1256.599 | lengthscale: 0.282 | outputscale: 3.010 | noise: 0.095
Iter 2300 | Loss: -1256.514 | lengthscale: 0.282 | outputscale: 3.008 | noise: 0.095
Iter 2310 | Loss: -1256.568 | lengthscale: 0.282 | outputscale: 3.005 | noise: 0.095
Iter 2320 | Loss: -1256.527 | lengthscale: 0.282 | outputscale: 3.002 | noise: 0.095
Iter 2330 | Loss: -1256.467 | lengthscale: 0.282 | outputscale: 2.999 | noise: 0.095
Iter 2340 | Loss: -1256.486 | lengthscale: 0.282 | outputscale: 2.996 | noise: 0.095
Iter 2350 | Loss: -1256.573 | lengthscale: 0.282 | outputscale: 2.993 | noise: 0.095
Iter 2360 | Loss: -1256.570 | lengthscale: 0.282 | outputscale: 2.990 | noise: 0.095
Iter 2370 | Loss: -1256.533 | lengthscale: 0.282 | outputscale: 2.986 | noise: 0.095
Iter 2380 | Loss: -1256.531 | lengthscale: 0.282 | outputscale: 2.983 | noise: 0.095
Iter 2390 | Loss: -1256.558 | lengthscale: 0.282 | outputscale: 2.980 | noise: 0.095
Iter 2400 | Loss: -1256.496 | lengthscale: 0.281 | outputscale: 2.977 | noise: 0.095
Iter 2410 | Loss: -1256.578 | lengthscale: 0.281 | outputscale: 2.975 | noise: 0.095
Iter 2420 | Loss: -1256.564 | lengthscale: 0.281 | outputscale: 2.972 | noise: 0.095
Iter 2430 | Loss: -1256.569 | lengthscale: 0.281 | outputscale: 2.969 | noise: 0.095
Iter 2440 | Loss: -1256.623 | lengthscale: 0.281 | outputscale: 2.967 | noise: 0.095
Iter 2450 | Loss: -1256.589 | lengthscale: 0.281 | outputscale: 2.964 | noise: 0.095
Iter 2460 | Loss: -1256.585 | lengthscale: 0.281 | outputscale: 2.962 | noise: 0.095
Iter 2470 | Loss: -1256.550 | lengthscale: 0.281 | outputscale: 2.959 | noise: 0.095
Iter 2480 | Loss: -1256.555 | lengthscale: 0.281 | outputscale: 2.957 | noise: 0.095
Iter 2490 | Loss: -1256.533 | lengthscale: 0.281 | outputscale: 2.954 | noise: 0.095
Iter 2499 | Loss: -1256.568 | lengthscale: 0.281 | outputscale: 2.952 | noise: 0.095
