Starting imports...
Importing argparse...
Importing torch...
Importing os...
Importing sngp.train and sngp.model...
Importing gaussian_process...
Importing dataset...
Importing json...
ALL IMPORTS COMPLETE!
Parsing arguments...
Arguments parsed! Running GP on Friedman with N=1500
Checking CUDA availability...
Using CPU
Making Datasets...
Making Model...
Training Gaussian Process...
Iter   0 | Loss: 2738.027 | lengthscale: 1.010 | outputscale: 1.010 | noise: 0.202
Iter 420 | Loss:  425.432 | lengthscale: 63.173 | outputscale: 0.704 | noise: 0.292
Iter 430 | Loss:  421.216 | lengthscale: 65.145 | outputscale: 0.706 | noise: 0.292
Iter 440 | Loss:  417.307 | lengthscale: 67.112 | outputscale: 0.707 | noise: 0.292
Iter 450 | Loss:  413.669 | lengthscale: 69.076 | outputscale: 0.708 | noise: 0.292
Iter 460 | Loss:  410.274 | lengthscale: 71.040 | outputscale: 0.709 | noise: 0.293
Iter 470 | Loss:  407.098 | lengthscale: 73.004 | outputscale: 0.711 | noise: 0.293
Iter 480 | Loss:  404.121 | lengthscale: 74.967 | outputscale: 0.713 | noise: 0.293
Iter 490 | Loss:  401.325 | lengthscale: 76.932 | outputscale: 0.714 | noise: 0.293
Iter 500 | Loss:  398.691 | lengthscale: 78.899 | outputscale: 0.716 | noise: 0.293
Iter 510 | Loss:  396.203 | lengthscale: 80.868 | outputscale: 0.718 | noise: 0.293
Iter 520 | Loss:  393.845 | lengthscale: 82.843 | outputscale: 0.719 | noise: 0.293
Iter 530 | Loss:  391.606 | lengthscale: 84.825 | outputscale: 0.721 | noise: 0.293
Iter 540 | Loss:  389.478 | lengthscale: 86.813 | outputscale: 0.723 | noise: 0.293
Iter 550 | Loss:  387.450 | lengthscale: 88.809 | outputscale: 0.725 | noise: 0.293
Iter 560 | Loss:  385.516 | lengthscale: 90.813 | outputscale: 0.727 | noise: 0.293
Iter 570 | Loss:  383.668 | lengthscale: 92.825 | outputscale: 0.729 | noise: 0.293
Iter 580 | Loss:  381.902 | lengthscale: 94.847 | outputscale: 0.731 | noise: 0.293
Iter 590 | Loss:  380.206 | lengthscale: 96.880 | outputscale: 0.733 | noise: 0.293
Iter 600 | Loss:  378.576 | lengthscale: 98.925 | outputscale: 0.735 | noise: 0.293
Iter 610 | Loss:  377.007 | lengthscale: 100.984 | outputscale: 0.737 | noise: 0.293
Iter 620 | Loss:  375.494 | lengthscale: 103.058 | outputscale: 0.739 | noise: 0.293
Iter 630 | Loss:  374.036 | lengthscale: 105.145 | outputscale: 0.741 | noise: 0.293
Iter 640 | Loss:  372.632 | lengthscale: 107.246 | outputscale: 0.743 | noise: 0.293
Iter 650 | Loss:  371.284 | lengthscale: 109.357 | outputscale: 0.745 | noise: 0.293
Iter 660 | Loss:  369.990 | lengthscale: 111.475 | outputscale: 0.747 | noise: 0.293
Iter 670 | Loss:  368.753 | lengthscale: 113.598 | outputscale: 0.749 | noise: 0.293
Iter 680 | Loss:  367.573 | lengthscale: 115.720 | outputscale: 0.751 | noise: 0.293
Iter 690 | Loss:  366.451 | lengthscale: 117.839 | outputscale: 0.754 | noise: 0.294
Iter 700 | Loss:  365.383 | lengthscale: 119.952 | outputscale: 0.756 | noise: 0.294
Iter 710 | Loss:  364.371 | lengthscale: 122.057 | outputscale: 0.758 | noise: 0.294
Iter 720 | Loss:  363.411 | lengthscale: 124.151 | outputscale: 0.761 | noise: 0.294
Iter 730 | Loss:  362.500 | lengthscale: 126.234 | outputscale: 0.763 | noise: 0.294
Iter 740 | Loss:  361.635 | lengthscale: 128.306 | outputscale: 0.766 | noise: 0.294
Iter 750 | Loss:  360.812 | lengthscale: 130.366 | outputscale: 0.769 | noise: 0.294
Iter 760 | Loss:  360.029 | lengthscale: 132.417 | outputscale: 0.771 | noise: 0.294
Iter 770 | Loss:  359.280 | lengthscale: 134.460 | outputscale: 0.774 | noise: 0.294
Iter 780 | Loss:  358.563 | lengthscale: 136.497 | outputscale: 0.777 | noise: 0.294
Iter 790 | Loss:  357.877 | lengthscale: 138.529 | outputscale: 0.779 | noise: 0.294
Iter 800 | Loss:  357.216 | lengthscale: 140.559 | outputscale: 0.782 | noise: 0.294
Iter 810 | Loss:  356.577 | lengthscale: 142.589 | outputscale: 0.785 | noise: 0.294
Iter 820 | Loss:  355.962 | lengthscale: 144.619 | outputscale: 0.788 | noise: 0.294
Iter 830 | Loss:  355.368 | lengthscale: 146.650 | outputscale: 0.791 | noise: 0.294
Iter 840 | Loss:  354.794 | lengthscale: 148.681 | outputscale: 0.794 | noise: 0.294
Iter 850 | Loss:  354.241 | lengthscale: 150.712 | outputscale: 0.796 | noise: 0.294
Iter 860 | Loss:  353.708 | lengthscale: 152.740 | outputscale: 0.799 | noise: 0.294
Iter 870 | Loss:  353.194 | lengthscale: 154.765 | outputscale: 0.802 | noise: 0.294
Iter 880 | Loss:  352.702 | lengthscale: 156.783 | outputscale: 0.805 | noise: 0.294
Iter 890 | Loss:  352.229 | lengthscale: 158.792 | outputscale: 0.808 | noise: 0.294
Iter 900 | Loss:  351.776 | lengthscale: 160.790 | outputscale: 0.811 | noise: 0.294
Iter 910 | Loss:  351.345 | lengthscale: 162.775 | outputscale: 0.814 | noise: 0.294
Iter 920 | Loss:  350.930 | lengthscale: 164.747 | outputscale: 0.817 | noise: 0.294
Iter 930 | Loss:  350.535 | lengthscale: 166.704 | outputscale: 0.821 | noise: 0.294
Iter 940 | Loss:  350.156 | lengthscale: 168.647 | outputscale: 0.824 | noise: 0.294
Iter 950 | Loss:  349.794 | lengthscale: 170.576 | outputscale: 0.827 | noise: 0.294
Iter 960 | Loss:  349.446 | lengthscale: 172.492 | outputscale: 0.830 | noise: 0.294
Iter 970 | Loss:  349.112 | lengthscale: 174.396 | outputscale: 0.833 | noise: 0.294
Iter 980 | Loss:  348.792 | lengthscale: 176.290 | outputscale: 0.837 | noise: 0.294
Iter 990 | Loss:  348.481 | lengthscale: 178.175 | outputscale: 0.840 | noise: 0.294
Iter 1000 | Loss:  348.181 | lengthscale: 180.052 | outputscale: 0.843 | noise: 0.294
Iter 1010 | Loss:  347.890 | lengthscale: 181.925 | outputscale: 0.847 | noise: 0.294
Iter 1020 | Loss:  347.610 | lengthscale: 183.794 | outputscale: 0.850 | noise: 0.294
Iter 1030 | Loss:  347.336 | lengthscale: 185.660 | outputscale: 0.853 | noise: 0.294
Iter 1040 | Loss:  347.071 | lengthscale: 187.527 | outputscale: 0.856 | noise: 0.294
Iter 1050 | Loss:  346.812 | lengthscale: 189.395 | outputscale: 0.860 | noise: 0.295
Iter 1060 | Loss:  346.559 | lengthscale: 191.266 | outputscale: 0.863 | noise: 0.295
Iter 1070 | Loss:  346.312 | lengthscale: 193.141 | outputscale: 0.866 | noise: 0.295
Iter 1080 | Loss:  346.069 | lengthscale: 195.023 | outputscale: 0.869 | noise: 0.295
Iter 1090 | Loss:  345.831 | lengthscale: 196.913 | outputscale: 0.873 | noise: 0.295
Iter 1100 | Loss:  345.596 | lengthscale: 198.814 | outputscale: 0.876 | noise: 0.295
Iter 1110 | Loss:  345.364 | lengthscale: 200.729 | outputscale: 0.879 | noise: 0.295
Iter 1120 | Loss:  345.135 | lengthscale: 202.658 | outputscale: 0.882 | noise: 0.295
Iter 1130 | Loss:  344.909 | lengthscale: 204.606 | outputscale: 0.885 | noise: 0.295
Iter 1140 | Loss:  344.681 | lengthscale: 206.576 | outputscale: 0.888 | noise: 0.295
Iter 1150 | Loss:  344.455 | lengthscale: 208.572 | outputscale: 0.891 | noise: 0.295
Iter 1160 | Loss:  344.230 | lengthscale: 210.595 | outputscale: 0.894 | noise: 0.295
Iter 1170 | Loss:  344.003 | lengthscale: 212.652 | outputscale: 0.897 | noise: 0.295
Iter 1180 | Loss:  343.773 | lengthscale: 214.746 | outputscale: 0.899 | noise: 0.295
Iter 1190 | Loss:  343.544 | lengthscale: 216.880 | outputscale: 0.902 | noise: 0.295
Iter 1200 | Loss:  343.307 | lengthscale: 219.061 | outputscale: 0.905 | noise: 0.295
Iter 1210 | Loss:  343.067 | lengthscale: 221.290 | outputscale: 0.907 | noise: 0.295
Iter 1220 | Loss:  342.826 | lengthscale: 223.573 | outputscale: 0.910 | noise: 0.295
Iter 1230 | Loss:  342.577 | lengthscale: 225.912 | outputscale: 0.912 | noise: 0.295
Iter 1240 | Loss:  342.325 | lengthscale: 228.312 | outputscale: 0.914 | noise: 0.295
Iter 1250 | Loss:  342.066 | lengthscale: 230.775 | outputscale: 0.917 | noise: 0.295
Iter 1260 | Loss:  341.801 | lengthscale: 233.303 | outputscale: 0.919 | noise: 0.295
Iter 1270 | Loss:  341.532 | lengthscale: 235.899 | outputscale: 0.921 | noise: 0.295
Iter 1280 | Loss:  341.254 | lengthscale: 238.561 | outputscale: 0.923 | noise: 0.295
Iter 1290 | Loss:  340.971 | lengthscale: 241.292 | outputscale: 0.925 | noise: 0.295
Iter 1300 | Loss:  340.686 | lengthscale: 244.090 | outputscale: 0.927 | noise: 0.295
Iter 1310 | Loss:  340.397 | lengthscale: 246.953 | outputscale: 0.929 | noise: 0.295
Iter 1320 | Loss:  340.103 | lengthscale: 249.879 | outputscale: 0.931 | noise: 0.295
Iter 1330 | Loss:  339.802 | lengthscale: 252.865 | outputscale: 0.933 | noise: 0.295
Iter 1340 | Loss:  339.507 | lengthscale: 255.908 | outputscale: 0.935 | noise: 0.295
Iter 1350 | Loss:  339.210 | lengthscale: 259.003 | outputscale: 0.937 | noise: 0.295
Iter 1360 | Loss:  338.911 | lengthscale: 262.146 | outputscale: 0.939 | noise: 0.295
Iter 1370 | Loss:  338.612 | lengthscale: 265.332 | outputscale: 0.941 | noise: 0.295
Iter 1380 | Loss:  338.316 | lengthscale: 268.558 | outputscale: 0.943 | noise: 0.295
Iter 1390 | Loss:  338.024 | lengthscale: 271.818 | outputscale: 0.945 | noise: 0.295
Iter 1400 | Loss:  337.736 | lengthscale: 275.108 | outputscale: 0.947 | noise: 0.295
Iter 1410 | Loss:  337.452 | lengthscale: 278.423 | outputscale: 0.950 | noise: 0.295
Iter 1420 | Loss:  337.174 | lengthscale: 281.761 | outputscale: 0.952 | noise: 0.295
Iter 1430 | Loss:  336.896 | lengthscale: 285.117 | outputscale: 0.954 | noise: 0.295
Iter 1440 | Loss:  336.628 | lengthscale: 288.488 | outputscale: 0.957 | noise: 0.295
Iter 1450 | Loss:  336.367 | lengthscale: 291.870 | outputscale: 0.959 | noise: 0.295
Iter 1460 | Loss:  336.109 | lengthscale: 295.261 | outputscale: 0.962 | noise: 0.295
Iter 1470 | Loss:  335.859 | lengthscale: 298.657 | outputscale: 0.965 | noise: 0.295
Iter 1480 | Loss:  335.613 | lengthscale: 302.055 | outputscale: 0.968 | noise: 0.295
Iter 1490 | Loss:  335.377 | lengthscale: 305.453 | outputscale: 0.971 | noise: 0.295
Iter 1500 | Loss:  335.143 | lengthscale: 308.848 | outputscale: 0.974 | noise: 0.295
Iter 1510 | Loss:  334.917 | lengthscale: 312.238 | outputscale: 0.977 | noise: 0.295
Iter 1520 | Loss:  334.701 | lengthscale: 315.620 | outputscale: 0.981 | noise: 0.295
Iter 1530 | Loss:  334.491 | lengthscale: 318.992 | outputscale: 0.984 | noise: 0.295
Iter 1540 | Loss:  334.284 | lengthscale: 322.351 | outputscale: 0.988 | noise: 0.295
Iter 1550 | Loss:  334.086 | lengthscale: 325.696 | outputscale: 0.992 | noise: 0.295
Iter 1560 | Loss:  333.892 | lengthscale: 329.024 | outputscale: 0.996 | noise: 0.295
Iter 1570 | Loss:  333.708 | lengthscale: 332.336 | outputscale: 1.000 | noise: 0.295
Iter 1580 | Loss:  333.527 | lengthscale: 335.629 | outputscale: 1.004 | noise: 0.295
Iter 1590 | Loss:  333.351 | lengthscale: 338.903 | outputscale: 1.009 | noise: 0.295
Iter 1600 | Loss:  333.183 | lengthscale: 342.157 | outputscale: 1.013 | noise: 0.295
Iter 1610 | Loss:  333.018 | lengthscale: 345.391 | outputscale: 1.018 | noise: 0.295
Iter 1620 | Loss:  332.857 | lengthscale: 348.605 | outputscale: 1.023 | noise: 0.295
Iter 1630 | Loss:  332.703 | lengthscale: 351.798 | outputscale: 1.028 | noise: 0.295
Iter 1640 | Loss:  332.557 | lengthscale: 354.971 | outputscale: 1.033 | noise: 0.295
Iter 1650 | Loss:  332.411 | lengthscale: 358.125 | outputscale: 1.038 | noise: 0.295
Iter 1660 | Loss:  332.268 | lengthscale: 361.260 | outputscale: 1.043 | noise: 0.295
Iter 1670 | Loss:  332.128 | lengthscale: 364.376 | outputscale: 1.049 | noise: 0.295
Iter 1680 | Loss:  331.996 | lengthscale: 367.475 | outputscale: 1.054 | noise: 0.295
Iter 1690 | Loss:  331.867 | lengthscale: 370.557 | outputscale: 1.060 | noise: 0.295
Iter 1700 | Loss:  331.738 | lengthscale: 373.623 | outputscale: 1.066 | noise: 0.295
Iter 1710 | Loss:  331.614 | lengthscale: 376.674 | outputscale: 1.072 | noise: 0.295
Iter 1720 | Loss:  331.489 | lengthscale: 379.711 | outputscale: 1.078 | noise: 0.295
Iter 1730 | Loss:  331.373 | lengthscale: 382.734 | outputscale: 1.084 | noise: 0.295
Iter 1740 | Loss:  331.256 | lengthscale: 385.745 | outputscale: 1.090 | noise: 0.295
Iter 1750 | Loss:  331.144 | lengthscale: 388.744 | outputscale: 1.097 | noise: 0.295
Iter 1760 | Loss:  331.034 | lengthscale: 391.732 | outputscale: 1.103 | noise: 0.295
Iter 1770 | Loss:  330.927 | lengthscale: 394.711 | outputscale: 1.110 | noise: 0.295
Iter 1780 | Loss:  330.819 | lengthscale: 397.679 | outputscale: 1.116 | noise: 0.295
Iter 1790 | Loss:  330.715 | lengthscale: 400.639 | outputscale: 1.123 | noise: 0.295
Iter 1800 | Loss:  330.614 | lengthscale: 403.591 | outputscale: 1.130 | noise: 0.295
Iter 1810 | Loss:  330.511 | lengthscale: 406.536 | outputscale: 1.137 | noise: 0.295
Iter 1820 | Loss:  330.413 | lengthscale: 409.474 | outputscale: 1.144 | noise: 0.295
Iter 1830 | Loss:  330.313 | lengthscale: 412.406 | outputscale: 1.151 | noise: 0.295
Iter 1840 | Loss:  330.218 | lengthscale: 415.332 | outputscale: 1.158 | noise: 0.295
Iter 1850 | Loss:  330.129 | lengthscale: 418.253 | outputscale: 1.165 | noise: 0.295
Iter 1860 | Loss:  330.032 | lengthscale: 421.169 | outputscale: 1.173 | noise: 0.295
Iter 1870 | Loss:  329.935 | lengthscale: 424.082 | outputscale: 1.180 | noise: 0.295
Iter 1880 | Loss:  329.855 | lengthscale: 426.990 | outputscale: 1.188 | noise: 0.295
Iter 1890 | Loss:  329.770 | lengthscale: 429.895 | outputscale: 1.195 | noise: 0.295
Iter 1900 | Loss:  329.679 | lengthscale: 432.796 | outputscale: 1.203 | noise: 0.295
Iter 1910 | Loss:  329.595 | lengthscale: 435.695 | outputscale: 1.211 | noise: 0.295
Iter 1920 | Loss:  329.514 | lengthscale: 438.592 | outputscale: 1.219 | noise: 0.295
Iter 1930 | Loss:  329.425 | lengthscale: 441.486 | outputscale: 1.227 | noise: 0.295
Iter 1940 | Loss:  329.346 | lengthscale: 444.379 | outputscale: 1.235 | noise: 0.295
Iter 1950 | Loss:  329.267 | lengthscale: 447.269 | outputscale: 1.243 | noise: 0.295
Iter 1960 | Loss:  329.186 | lengthscale: 450.158 | outputscale: 1.251 | noise: 0.295
Iter 1970 | Loss:  329.106 | lengthscale: 453.046 | outputscale: 1.259 | noise: 0.295
Iter 1980 | Loss:  329.029 | lengthscale: 455.933 | outputscale: 1.268 | noise: 0.295
Iter 1990 | Loss:  328.955 | lengthscale: 458.818 | outputscale: 1.276 | noise: 0.295
Iter 2000 | Loss:  328.886 | lengthscale: 461.702 | outputscale: 1.285 | noise: 0.295
Iter 2010 | Loss:  328.804 | lengthscale: 464.586 | outputscale: 1.293 | noise: 0.295
Iter 2020 | Loss:  328.733 | lengthscale: 467.469 | outputscale: 1.302 | noise: 0.295
Iter 2030 | Loss:  328.660 | lengthscale: 470.350 | outputscale: 1.311 | noise: 0.295
Iter 2040 | Loss:  328.592 | lengthscale: 473.231 | outputscale: 1.320 | noise: 0.295
Iter 2050 | Loss:  328.521 | lengthscale: 476.112 | outputscale: 1.329 | noise: 0.295
Iter 2060 | Loss:  328.449 | lengthscale: 478.991 | outputscale: 1.338 | noise: 0.295
Iter 2070 | Loss:  328.379 | lengthscale: 481.868 | outputscale: 1.347 | noise: 0.295
Iter 2080 | Loss:  328.310 | lengthscale: 484.745 | outputscale: 1.356 | noise: 0.295
Iter 2090 | Loss:  328.244 | lengthscale: 487.622 | outputscale: 1.366 | noise: 0.295
Iter 2100 | Loss:  328.177 | lengthscale: 490.497 | outputscale: 1.375 | noise: 0.295
Iter 2110 | Loss:  328.108 | lengthscale: 493.370 | outputscale: 1.385 | noise: 0.295
Iter 2120 | Loss:  328.045 | lengthscale: 496.243 | outputscale: 1.395 | noise: 0.295
Iter 2130 | Loss:  327.985 | lengthscale: 499.114 | outputscale: 1.404 | noise: 0.295
Iter 2140 | Loss:  327.916 | lengthscale: 501.984 | outputscale: 1.414 | noise: 0.295
Iter 2150 | Loss:  327.852 | lengthscale: 504.852 | outputscale: 1.424 | noise: 0.295
Iter 2160 | Loss:  327.787 | lengthscale: 507.718 | outputscale: 1.434 | noise: 0.295
Iter 2170 | Loss:  327.741 | lengthscale: 510.583 | outputscale: 1.445 | noise: 0.295
Iter 2180 | Loss:  327.675 | lengthscale: 513.447 | outputscale: 1.455 | noise: 0.295
Iter 2190 | Loss:  327.612 | lengthscale: 516.308 | outputscale: 1.465 | noise: 0.295
Iter 2200 | Loss:  327.555 | lengthscale: 519.167 | outputscale: 1.476 | noise: 0.295
Iter 2210 | Loss:  327.494 | lengthscale: 522.024 | outputscale: 1.487 | noise: 0.295
Iter 2220 | Loss:  327.435 | lengthscale: 524.879 | outputscale: 1.497 | noise: 0.295
Iter 2230 | Loss:  327.387 | lengthscale: 527.731 | outputscale: 1.508 | noise: 0.295
Iter 2240 | Loss:  327.318 | lengthscale: 530.581 | outputscale: 1.519 | noise: 0.295
Iter 2250 | Loss:  327.267 | lengthscale: 533.428 | outputscale: 1.531 | noise: 0.295
Iter 2260 | Loss:  327.220 | lengthscale: 536.272 | outputscale: 1.542 | noise: 0.295
Iter 2270 | Loss:  327.149 | lengthscale: 539.114 | outputscale: 1.553 | noise: 0.295
Iter 2280 | Loss:  327.095 | lengthscale: 541.953 | outputscale: 1.565 | noise: 0.295
Iter 2290 | Loss:  327.039 | lengthscale: 544.789 | outputscale: 1.577 | noise: 0.295
Iter 2300 | Loss:  326.989 | lengthscale: 547.623 | outputscale: 1.588 | noise: 0.295
Iter 2310 | Loss:  326.939 | lengthscale: 550.453 | outputscale: 1.600 | noise: 0.295
Iter 2320 | Loss:  326.882 | lengthscale: 553.280 | outputscale: 1.613 | noise: 0.295
Iter 2330 | Loss:  326.835 | lengthscale: 556.105 | outputscale: 1.625 | noise: 0.295
Iter 2340 | Loss:  326.787 | lengthscale: 558.927 | outputscale: 1.637 | noise: 0.295
Iter 2350 | Loss:  326.736 | lengthscale: 561.746 | outputscale: 1.650 | noise: 0.295
Iter 2360 | Loss:  326.669 | lengthscale: 564.561 | outputscale: 1.663 | noise: 0.295
Iter 2370 | Loss:  326.626 | lengthscale: 567.373 | outputscale: 1.676 | noise: 0.295
Iter 2380 | Loss:  326.575 | lengthscale: 570.182 | outputscale: 1.689 | noise: 0.295
Iter 2390 | Loss:  326.530 | lengthscale: 572.986 | outputscale: 1.702 | noise: 0.295
Iter 2400 | Loss:  326.459 | lengthscale: 575.787 | outputscale: 1.716 | noise: 0.295
Iter 2410 | Loss:  326.418 | lengthscale: 578.584 | outputscale: 1.730 | noise: 0.295
Iter 2420 | Loss:  326.377 | lengthscale: 581.378 | outputscale: 1.743 | noise: 0.295
Iter 2430 | Loss:  326.323 | lengthscale: 584.169 | outputscale: 1.758 | noise: 0.295
Iter 2440 | Loss:  326.274 | lengthscale: 586.957 | outputscale: 1.772 | noise: 0.295
Iter 2450 | Loss:  326.228 | lengthscale: 589.740 | outputscale: 1.786 | noise: 0.295
Iter 2460 | Loss:  326.182 | lengthscale: 592.519 | outputscale: 1.801 | noise: 0.295
Iter 2470 | Loss:  326.134 | lengthscale: 595.294 | outputscale: 1.816 | noise: 0.295
Iter 2480 | Loss:  326.080 | lengthscale: 598.066 | outputscale: 1.831 | noise: 0.295
Iter 2490 | Loss:  326.030 | lengthscale: 600.833 | outputscale: 1.847 | noise: 0.295
Iter 2499 | Loss:  325.975 | lengthscale: 603.321 | outputscale: 1.861 | noise: 0.295
