Starting imports...
Importing argparse...
Importing torch...
Importing os...
Importing sngp.train and sngp.model...
Importing gaussian_process...
Importing dataset...
Importing json...
ALL IMPORTS COMPLETE!
Parsing arguments...
Arguments parsed! Running GP on CrazySin with N=1000
Checking CUDA availability...
Using CPU
Making Datasets...
Making Model...
Training Gaussian Process...
Iter   0 | Loss: 11883.143 | lengthscale: 0.990 | outputscale: 1.010 | noise: 0.202
Iter 600 | Loss: -596.462 | lengthscale: 0.287 | outputscale: 3.293 | noise: 0.159
Iter 610 | Loss: -605.699 | lengthscale: 0.287 | outputscale: 3.288 | noise: 0.156
Iter 620 | Loss: -614.640 | lengthscale: 0.287 | outputscale: 3.284 | noise: 0.154
Iter 630 | Loss: -623.287 | lengthscale: 0.287 | outputscale: 3.279 | noise: 0.151
Iter 640 | Loss: -631.631 | lengthscale: 0.287 | outputscale: 3.275 | noise: 0.149
Iter 650 | Loss: -639.643 | lengthscale: 0.286 | outputscale: 3.270 | noise: 0.147
Iter 660 | Loss: -647.377 | lengthscale: 0.286 | outputscale: 3.265 | noise: 0.145
Iter 670 | Loss: -654.766 | lengthscale: 0.286 | outputscale: 3.260 | noise: 0.142
Iter 680 | Loss: -661.832 | lengthscale: 0.286 | outputscale: 3.254 | noise: 0.140
Iter 690 | Loss: -668.583 | lengthscale: 0.285 | outputscale: 3.249 | noise: 0.138
Iter 700 | Loss: -674.988 | lengthscale: 0.285 | outputscale: 3.244 | noise: 0.137
Iter 710 | Loss: -681.072 | lengthscale: 0.285 | outputscale: 3.238 | noise: 0.135
Iter 720 | Loss: -686.870 | lengthscale: 0.285 | outputscale: 3.232 | noise: 0.133
Iter 730 | Loss: -692.311 | lengthscale: 0.285 | outputscale: 3.226 | noise: 0.131
Iter 740 | Loss: -697.454 | lengthscale: 0.284 | outputscale: 3.220 | noise: 0.129
Iter 750 | Loss: -702.300 | lengthscale: 0.284 | outputscale: 3.214 | noise: 0.128
Iter 760 | Loss: -706.825 | lengthscale: 0.284 | outputscale: 3.208 | noise: 0.126
Iter 770 | Loss: -711.058 | lengthscale: 0.284 | outputscale: 3.202 | noise: 0.125
Iter 780 | Loss: -715.000 | lengthscale: 0.284 | outputscale: 3.196 | noise: 0.123
Iter 790 | Loss: -718.699 | lengthscale: 0.283 | outputscale: 3.189 | noise: 0.122
Iter 800 | Loss: -722.110 | lengthscale: 0.283 | outputscale: 3.182 | noise: 0.121
Iter 810 | Loss: -725.250 | lengthscale: 0.283 | outputscale: 3.176 | noise: 0.120
Iter 820 | Loss: -728.134 | lengthscale: 0.283 | outputscale: 3.169 | noise: 0.118
Iter 830 | Loss: -730.853 | lengthscale: 0.282 | outputscale: 3.162 | noise: 0.117
Iter 840 | Loss: -733.321 | lengthscale: 0.282 | outputscale: 3.155 | noise: 0.116
Iter 850 | Loss: -735.530 | lengthscale: 0.282 | outputscale: 3.148 | noise: 0.115
Iter 860 | Loss: -737.557 | lengthscale: 0.282 | outputscale: 3.141 | noise: 0.114
Iter 870 | Loss: -739.455 | lengthscale: 0.281 | outputscale: 3.134 | noise: 0.113
Iter 880 | Loss: -741.167 | lengthscale: 0.281 | outputscale: 3.127 | noise: 0.112
Iter 890 | Loss: -742.660 | lengthscale: 0.281 | outputscale: 3.119 | noise: 0.112
Iter 900 | Loss: -744.054 | lengthscale: 0.281 | outputscale: 3.112 | noise: 0.111
Iter 910 | Loss: -745.340 | lengthscale: 0.280 | outputscale: 3.104 | noise: 0.110
Iter 920 | Loss: -746.403 | lengthscale: 0.280 | outputscale: 3.097 | noise: 0.109
Iter 930 | Loss: -747.490 | lengthscale: 0.280 | outputscale: 3.089 | noise: 0.109
Iter 940 | Loss: -748.368 | lengthscale: 0.280 | outputscale: 3.081 | noise: 0.108
Iter 950 | Loss: -749.147 | lengthscale: 0.279 | outputscale: 3.073 | noise: 0.107
Iter 960 | Loss: -749.834 | lengthscale: 0.279 | outputscale: 3.065 | noise: 0.107
Iter 970 | Loss: -750.472 | lengthscale: 0.279 | outputscale: 3.057 | noise: 0.106
Iter 980 | Loss: -751.039 | lengthscale: 0.279 | outputscale: 3.049 | noise: 0.106
Iter 990 | Loss: -751.546 | lengthscale: 0.278 | outputscale: 3.040 | noise: 0.105
Iter 1000 | Loss: -751.946 | lengthscale: 0.278 | outputscale: 3.032 | noise: 0.105
Iter 1010 | Loss: -752.349 | lengthscale: 0.278 | outputscale: 3.023 | noise: 0.105
Iter 1020 | Loss: -752.671 | lengthscale: 0.277 | outputscale: 3.015 | noise: 0.104
Iter 1030 | Loss: -752.994 | lengthscale: 0.277 | outputscale: 3.006 | noise: 0.104
Iter 1040 | Loss: -753.265 | lengthscale: 0.277 | outputscale: 2.997 | noise: 0.104
Iter 1050 | Loss: -753.515 | lengthscale: 0.277 | outputscale: 2.988 | noise: 0.103
Iter 1060 | Loss: -753.660 | lengthscale: 0.276 | outputscale: 2.979 | noise: 0.103
Iter 1070 | Loss: -753.892 | lengthscale: 0.276 | outputscale: 2.971 | noise: 0.103
Iter 1080 | Loss: -754.014 | lengthscale: 0.276 | outputscale: 2.962 | noise: 0.102
Iter 1090 | Loss: -754.167 | lengthscale: 0.276 | outputscale: 2.953 | noise: 0.102
Iter 1100 | Loss: -754.296 | lengthscale: 0.275 | outputscale: 2.943 | noise: 0.102
Iter 1110 | Loss: -754.422 | lengthscale: 0.275 | outputscale: 2.934 | noise: 0.102
Iter 1120 | Loss: -754.531 | lengthscale: 0.275 | outputscale: 2.925 | noise: 0.102
Iter 1130 | Loss: -754.600 | lengthscale: 0.275 | outputscale: 2.916 | noise: 0.101
Iter 1140 | Loss: -754.726 | lengthscale: 0.274 | outputscale: 2.906 | noise: 0.101
Iter 1150 | Loss: -754.744 | lengthscale: 0.274 | outputscale: 2.897 | noise: 0.101
Iter 1160 | Loss: -754.839 | lengthscale: 0.274 | outputscale: 2.888 | noise: 0.101
Iter 1170 | Loss: -754.889 | lengthscale: 0.273 | outputscale: 2.879 | noise: 0.101
Iter 1180 | Loss: -754.956 | lengthscale: 0.273 | outputscale: 2.869 | noise: 0.101
Iter 1190 | Loss: -754.964 | lengthscale: 0.273 | outputscale: 2.860 | noise: 0.101
Iter 1200 | Loss: -755.022 | lengthscale: 0.273 | outputscale: 2.850 | noise: 0.101
Iter 1210 | Loss: -755.031 | lengthscale: 0.272 | outputscale: 2.841 | noise: 0.100
Iter 1220 | Loss: -755.062 | lengthscale: 0.272 | outputscale: 2.831 | noise: 0.100
Iter 1230 | Loss: -755.144 | lengthscale: 0.272 | outputscale: 2.822 | noise: 0.100
Iter 1240 | Loss: -755.136 | lengthscale: 0.272 | outputscale: 2.812 | noise: 0.100
Iter 1250 | Loss: -755.195 | lengthscale: 0.271 | outputscale: 2.802 | noise: 0.100
Iter 1260 | Loss: -755.240 | lengthscale: 0.271 | outputscale: 2.793 | noise: 0.100
Iter 1270 | Loss: -755.291 | lengthscale: 0.271 | outputscale: 2.783 | noise: 0.100
Iter 1280 | Loss: -755.319 | lengthscale: 0.271 | outputscale: 2.774 | noise: 0.100
Iter 1290 | Loss: -755.333 | lengthscale: 0.270 | outputscale: 2.764 | noise: 0.100
Iter 1300 | Loss: -755.350 | lengthscale: 0.270 | outputscale: 2.755 | noise: 0.100
Iter 1310 | Loss: -755.389 | lengthscale: 0.270 | outputscale: 2.745 | noise: 0.100
Iter 1320 | Loss: -755.406 | lengthscale: 0.270 | outputscale: 2.736 | noise: 0.100
Iter 1330 | Loss: -755.467 | lengthscale: 0.269 | outputscale: 2.727 | noise: 0.100
Iter 1340 | Loss: -755.479 | lengthscale: 0.269 | outputscale: 2.717 | noise: 0.100
Iter 1350 | Loss: -755.477 | lengthscale: 0.269 | outputscale: 2.708 | noise: 0.100
Iter 1360 | Loss: -755.510 | lengthscale: 0.269 | outputscale: 2.699 | noise: 0.100
Iter 1370 | Loss: -755.557 | lengthscale: 0.269 | outputscale: 2.689 | noise: 0.100
Iter 1380 | Loss: -755.569 | lengthscale: 0.268 | outputscale: 2.680 | noise: 0.100
Iter 1390 | Loss: -755.589 | lengthscale: 0.268 | outputscale: 2.671 | noise: 0.100
Iter 1400 | Loss: -755.584 | lengthscale: 0.268 | outputscale: 2.662 | noise: 0.100
Iter 1410 | Loss: -755.626 | lengthscale: 0.268 | outputscale: 2.653 | noise: 0.100
Iter 1420 | Loss: -755.665 | lengthscale: 0.267 | outputscale: 2.643 | noise: 0.100
Iter 1430 | Loss: -755.648 | lengthscale: 0.267 | outputscale: 2.634 | noise: 0.100
Iter 1440 | Loss: -755.712 | lengthscale: 0.267 | outputscale: 2.625 | noise: 0.100
Iter 1450 | Loss: -755.716 | lengthscale: 0.267 | outputscale: 2.617 | noise: 0.100
Iter 1460 | Loss: -755.740 | lengthscale: 0.266 | outputscale: 2.608 | noise: 0.100
Iter 1470 | Loss: -755.742 | lengthscale: 0.266 | outputscale: 2.599 | noise: 0.100
Iter 1480 | Loss: -755.753 | lengthscale: 0.266 | outputscale: 2.590 | noise: 0.100
Iter 1490 | Loss: -755.807 | lengthscale: 0.266 | outputscale: 2.582 | noise: 0.100
Iter 1500 | Loss: -755.822 | lengthscale: 0.266 | outputscale: 2.573 | noise: 0.100
Iter 1510 | Loss: -755.825 | lengthscale: 0.265 | outputscale: 2.565 | noise: 0.100
Iter 1520 | Loss: -755.866 | lengthscale: 0.265 | outputscale: 2.556 | noise: 0.100
Iter 1530 | Loss: -755.861 | lengthscale: 0.265 | outputscale: 2.548 | noise: 0.100
Iter 1540 | Loss: -755.878 | lengthscale: 0.265 | outputscale: 2.539 | noise: 0.100
Iter 1550 | Loss: -755.918 | lengthscale: 0.264 | outputscale: 2.531 | noise: 0.100
Iter 1560 | Loss: -755.947 | lengthscale: 0.264 | outputscale: 2.523 | noise: 0.100
Iter 1570 | Loss: -755.940 | lengthscale: 0.264 | outputscale: 2.514 | noise: 0.100
Iter 1580 | Loss: -755.979 | lengthscale: 0.264 | outputscale: 2.506 | noise: 0.100
Iter 1590 | Loss: -755.981 | lengthscale: 0.264 | outputscale: 2.498 | noise: 0.100
Iter 1600 | Loss: -756.032 | lengthscale: 0.263 | outputscale: 2.490 | noise: 0.100
Iter 1610 | Loss: -756.025 | lengthscale: 0.263 | outputscale: 2.482 | noise: 0.100
Iter 1620 | Loss: -756.039 | lengthscale: 0.263 | outputscale: 2.474 | noise: 0.100
Iter 1630 | Loss: -756.056 | lengthscale: 0.263 | outputscale: 2.467 | noise: 0.100
Iter 1640 | Loss: -756.102 | lengthscale: 0.262 | outputscale: 2.459 | noise: 0.100
Iter 1650 | Loss: -756.074 | lengthscale: 0.262 | outputscale: 2.451 | noise: 0.100
Iter 1660 | Loss: -756.070 | lengthscale: 0.262 | outputscale: 2.444 | noise: 0.100
Iter 1670 | Loss: -756.120 | lengthscale: 0.262 | outputscale: 2.436 | noise: 0.100
Iter 1680 | Loss: -756.133 | lengthscale: 0.262 | outputscale: 2.429 | noise: 0.100
Iter 1690 | Loss: -756.139 | lengthscale: 0.261 | outputscale: 2.421 | noise: 0.100
Iter 1700 | Loss: -756.158 | lengthscale: 0.261 | outputscale: 2.414 | noise: 0.100
Iter 1710 | Loss: -756.191 | lengthscale: 0.261 | outputscale: 2.407 | noise: 0.100
Iter 1720 | Loss: -756.161 | lengthscale: 0.261 | outputscale: 2.400 | noise: 0.100
Iter 1730 | Loss: -756.225 | lengthscale: 0.261 | outputscale: 2.392 | noise: 0.100
Iter 1740 | Loss: -756.214 | lengthscale: 0.260 | outputscale: 2.385 | noise: 0.100
Iter 1750 | Loss: -756.252 | lengthscale: 0.260 | outputscale: 2.378 | noise: 0.100
Iter 1760 | Loss: -756.258 | lengthscale: 0.260 | outputscale: 2.371 | noise: 0.100
Iter 1770 | Loss: -756.270 | lengthscale: 0.260 | outputscale: 2.365 | noise: 0.100
Iter 1780 | Loss: -756.265 | lengthscale: 0.260 | outputscale: 2.358 | noise: 0.100
Iter 1790 | Loss: -756.296 | lengthscale: 0.259 | outputscale: 2.351 | noise: 0.100
Iter 1800 | Loss: -756.267 | lengthscale: 0.259 | outputscale: 2.345 | noise: 0.100
Iter 1810 | Loss: -756.286 | lengthscale: 0.259 | outputscale: 2.338 | noise: 0.099
Iter 1820 | Loss: -756.305 | lengthscale: 0.259 | outputscale: 2.332 | noise: 0.099
Iter 1830 | Loss: -756.317 | lengthscale: 0.259 | outputscale: 2.325 | noise: 0.099
Iter 1840 | Loss: -756.341 | lengthscale: 0.259 | outputscale: 2.319 | noise: 0.099
Iter 1850 | Loss: -756.361 | lengthscale: 0.258 | outputscale: 2.313 | noise: 0.099
Iter 1860 | Loss: -756.377 | lengthscale: 0.258 | outputscale: 2.307 | noise: 0.099
Iter 1870 | Loss: -756.384 | lengthscale: 0.258 | outputscale: 2.300 | noise: 0.099
Iter 1880 | Loss: -756.387 | lengthscale: 0.258 | outputscale: 2.294 | noise: 0.099
Iter 1890 | Loss: -756.384 | lengthscale: 0.258 | outputscale: 2.288 | noise: 0.099
Iter 1900 | Loss: -756.385 | lengthscale: 0.257 | outputscale: 2.282 | noise: 0.099
Iter 1910 | Loss: -756.399 | lengthscale: 0.257 | outputscale: 2.276 | noise: 0.099
Iter 1920 | Loss: -756.433 | lengthscale: 0.257 | outputscale: 2.271 | noise: 0.099
Iter 1930 | Loss: -756.420 | lengthscale: 0.257 | outputscale: 2.265 | noise: 0.099
Iter 1940 | Loss: -756.440 | lengthscale: 0.257 | outputscale: 2.259 | noise: 0.099
Iter 1950 | Loss: -756.465 | lengthscale: 0.257 | outputscale: 2.254 | noise: 0.099
Iter 1960 | Loss: -756.466 | lengthscale: 0.256 | outputscale: 2.248 | noise: 0.099
Iter 1970 | Loss: -756.460 | lengthscale: 0.256 | outputscale: 2.243 | noise: 0.099
Iter 1980 | Loss: -756.482 | lengthscale: 0.256 | outputscale: 2.238 | noise: 0.099
Iter 1990 | Loss: -756.471 | lengthscale: 0.256 | outputscale: 2.233 | noise: 0.099
Iter 2000 | Loss: -756.492 | lengthscale: 0.256 | outputscale: 2.227 | noise: 0.099
Iter 2010 | Loss: -756.495 | lengthscale: 0.256 | outputscale: 2.222 | noise: 0.099
Iter 2020 | Loss: -756.492 | lengthscale: 0.255 | outputscale: 2.217 | noise: 0.099
Iter 2030 | Loss: -756.498 | lengthscale: 0.255 | outputscale: 2.212 | noise: 0.099
Iter 2040 | Loss: -756.485 | lengthscale: 0.255 | outputscale: 2.207 | noise: 0.099
Iter 2050 | Loss: -756.499 | lengthscale: 0.255 | outputscale: 2.202 | noise: 0.099
Iter 2060 | Loss: -756.506 | lengthscale: 0.255 | outputscale: 2.197 | noise: 0.099
Iter 2070 | Loss: -756.535 | lengthscale: 0.255 | outputscale: 2.193 | noise: 0.099
Iter 2080 | Loss: -756.535 | lengthscale: 0.255 | outputscale: 2.188 | noise: 0.099
Iter 2090 | Loss: -756.518 | lengthscale: 0.254 | outputscale: 2.183 | noise: 0.099
Iter 2100 | Loss: -756.543 | lengthscale: 0.254 | outputscale: 2.179 | noise: 0.099
Iter 2110 | Loss: -756.563 | lengthscale: 0.254 | outputscale: 2.174 | noise: 0.099
Iter 2120 | Loss: -756.572 | lengthscale: 0.254 | outputscale: 2.170 | noise: 0.099
Iter 2130 | Loss: -756.578 | lengthscale: 0.254 | outputscale: 2.165 | noise: 0.099
Iter 2140 | Loss: -756.548 | lengthscale: 0.254 | outputscale: 2.161 | noise: 0.099
Iter 2150 | Loss: -756.578 | lengthscale: 0.254 | outputscale: 2.157 | noise: 0.099
Iter 2160 | Loss: -756.572 | lengthscale: 0.253 | outputscale: 2.152 | noise: 0.099
Iter 2170 | Loss: -756.565 | lengthscale: 0.253 | outputscale: 2.148 | noise: 0.099
Iter 2180 | Loss: -756.570 | lengthscale: 0.253 | outputscale: 2.144 | noise: 0.099
Iter 2190 | Loss: -756.563 | lengthscale: 0.253 | outputscale: 2.140 | noise: 0.099
Iter 2200 | Loss: -756.567 | lengthscale: 0.253 | outputscale: 2.136 | noise: 0.099
Iter 2210 | Loss: -756.589 | lengthscale: 0.253 | outputscale: 2.133 | noise: 0.099
Iter 2220 | Loss: -756.577 | lengthscale: 0.253 | outputscale: 2.129 | noise: 0.099
Iter 2230 | Loss: -756.594 | lengthscale: 0.253 | outputscale: 2.125 | noise: 0.099
Iter 2240 | Loss: -756.601 | lengthscale: 0.252 | outputscale: 2.121 | noise: 0.099
Iter 2250 | Loss: -756.605 | lengthscale: 0.252 | outputscale: 2.118 | noise: 0.099
Iter 2260 | Loss: -756.621 | lengthscale: 0.252 | outputscale: 2.114 | noise: 0.099
Iter 2270 | Loss: -756.621 | lengthscale: 0.252 | outputscale: 2.110 | noise: 0.099
Iter 2280 | Loss: -756.618 | lengthscale: 0.252 | outputscale: 2.107 | noise: 0.099
Iter 2290 | Loss: -756.641 | lengthscale: 0.252 | outputscale: 2.103 | noise: 0.099
Iter 2300 | Loss: -756.629 | lengthscale: 0.252 | outputscale: 2.100 | noise: 0.099
Iter 2310 | Loss: -756.643 | lengthscale: 0.252 | outputscale: 2.097 | noise: 0.099
Iter 2320 | Loss: -756.650 | lengthscale: 0.252 | outputscale: 2.094 | noise: 0.099
Iter 2330 | Loss: -756.643 | lengthscale: 0.251 | outputscale: 2.090 | noise: 0.099
Iter 2340 | Loss: -756.650 | lengthscale: 0.251 | outputscale: 2.087 | noise: 0.099
Iter 2350 | Loss: -756.649 | lengthscale: 0.251 | outputscale: 2.084 | noise: 0.099
Iter 2360 | Loss: -756.651 | lengthscale: 0.251 | outputscale: 2.081 | noise: 0.099
Iter 2370 | Loss: -756.662 | lengthscale: 0.251 | outputscale: 2.078 | noise: 0.099
Iter 2380 | Loss: -756.663 | lengthscale: 0.251 | outputscale: 2.075 | noise: 0.099
Iter 2390 | Loss: -756.671 | lengthscale: 0.251 | outputscale: 2.072 | noise: 0.099
Iter 2400 | Loss: -756.694 | lengthscale: 0.251 | outputscale: 2.069 | noise: 0.099
Iter 2410 | Loss: -756.654 | lengthscale: 0.251 | outputscale: 2.066 | noise: 0.099
Iter 2420 | Loss: -756.677 | lengthscale: 0.251 | outputscale: 2.064 | noise: 0.099
Iter 2430 | Loss: -756.688 | lengthscale: 0.250 | outputscale: 2.061 | noise: 0.099
Iter 2440 | Loss: -756.671 | lengthscale: 0.250 | outputscale: 2.058 | noise: 0.099
Iter 2450 | Loss: -756.679 | lengthscale: 0.250 | outputscale: 2.056 | noise: 0.099
Iter 2460 | Loss: -756.687 | lengthscale: 0.250 | outputscale: 2.053 | noise: 0.099
Iter 2470 | Loss: -756.684 | lengthscale: 0.250 | outputscale: 2.050 | noise: 0.099
Iter 2480 | Loss: -756.678 | lengthscale: 0.250 | outputscale: 2.048 | noise: 0.099
Iter 2490 | Loss: -756.683 | lengthscale: 0.250 | outputscale: 2.045 | noise: 0.099
Iter 2499 | Loss: -756.678 | lengthscale: 0.250 | outputscale: 2.043 | noise: 0.099
