Starting imports...
Importing argparse...
Importing torch...
Importing os...
Importing sngp.train and sngp.model...
Importing gaussian_process...
Importing dataset...
Importing json...
ALL IMPORTS COMPLETE!
Parsing arguments...
Arguments parsed! Running GP on CrazySin with N=1500
Checking CUDA availability...
Using CPU
Making Datasets...
Making Model...
Training Gaussian Process...
Iter   0 | Loss: 17058.158 | lengthscale: 0.990 | outputscale: 1.010 | noise: 0.202
Iter 170 | Loss: -204.978 | lengthscale: 0.321 | outputscale: 3.044 | noise: 0.302
Iter 180 | Loss: -222.624 | lengthscale: 0.320 | outputscale: 3.064 | noise: 0.298
Iter 190 | Loss: -240.436 | lengthscale: 0.318 | outputscale: 3.084 | noise: 0.295
Iter 200 | Loss: -258.423 | lengthscale: 0.317 | outputscale: 3.102 | noise: 0.291
Iter 210 | Loss: -276.598 | lengthscale: 0.315 | outputscale: 3.119 | noise: 0.287
Iter 220 | Loss: -294.964 | lengthscale: 0.314 | outputscale: 3.136 | noise: 0.283
Iter 230 | Loss: -313.529 | lengthscale: 0.313 | outputscale: 3.151 | noise: 0.279
Iter 240 | Loss: -332.286 | lengthscale: 0.312 | outputscale: 3.166 | noise: 0.275
Iter 250 | Loss: -351.233 | lengthscale: 0.311 | outputscale: 3.179 | noise: 0.272
Iter 260 | Loss: -370.349 | lengthscale: 0.310 | outputscale: 3.193 | noise: 0.268
Iter 270 | Loss: -389.627 | lengthscale: 0.309 | outputscale: 3.205 | noise: 0.264
Iter 280 | Loss: -409.072 | lengthscale: 0.308 | outputscale: 3.217 | noise: 0.260
Iter 290 | Loss: -428.655 | lengthscale: 0.307 | outputscale: 3.228 | noise: 0.256
Iter 300 | Loss: -448.366 | lengthscale: 0.306 | outputscale: 3.238 | noise: 0.252
Iter 310 | Loss: -468.205 | lengthscale: 0.305 | outputscale: 3.248 | noise: 0.248
Iter 320 | Loss: -488.123 | lengthscale: 0.305 | outputscale: 3.257 | noise: 0.244
Iter 330 | Loss: -508.137 | lengthscale: 0.304 | outputscale: 3.266 | noise: 0.240
Iter 340 | Loss: -528.204 | lengthscale: 0.303 | outputscale: 3.274 | noise: 0.236
Iter 350 | Loss: -548.331 | lengthscale: 0.303 | outputscale: 3.282 | noise: 0.232
Iter 360 | Loss: -568.475 | lengthscale: 0.302 | outputscale: 3.289 | noise: 0.229
Iter 370 | Loss: -588.624 | lengthscale: 0.301 | outputscale: 3.296 | noise: 0.225
Iter 380 | Loss: -608.776 | lengthscale: 0.301 | outputscale: 3.302 | noise: 0.221
Iter 390 | Loss: -628.880 | lengthscale: 0.300 | outputscale: 3.308 | noise: 0.217
Iter 400 | Loss: -648.922 | lengthscale: 0.300 | outputscale: 3.313 | noise: 0.214
Iter 410 | Loss: -668.901 | lengthscale: 0.299 | outputscale: 3.318 | noise: 0.210
Iter 420 | Loss: -688.776 | lengthscale: 0.299 | outputscale: 3.323 | noise: 0.206
Iter 430 | Loss: -708.538 | lengthscale: 0.298 | outputscale: 3.327 | noise: 0.203
Iter 440 | Loss: -728.144 | lengthscale: 0.298 | outputscale: 3.331 | noise: 0.199
Iter 450 | Loss: -747.588 | lengthscale: 0.298 | outputscale: 3.335 | noise: 0.196
Iter 460 | Loss: -766.840 | lengthscale: 0.297 | outputscale: 3.338 | noise: 0.192
Iter 470 | Loss: -785.886 | lengthscale: 0.297 | outputscale: 3.341 | noise: 0.189
Iter 480 | Loss: -804.681 | lengthscale: 0.296 | outputscale: 3.343 | noise: 0.186
Iter 490 | Loss: -823.198 | lengthscale: 0.296 | outputscale: 3.345 | noise: 0.183
Iter 500 | Loss: -841.464 | lengthscale: 0.296 | outputscale: 3.347 | noise: 0.179
Iter 510 | Loss: -859.400 | lengthscale: 0.296 | outputscale: 3.349 | noise: 0.176
Iter 520 | Loss: -877.008 | lengthscale: 0.295 | outputscale: 3.351 | noise: 0.173
Iter 530 | Loss: -894.260 | lengthscale: 0.295 | outputscale: 3.352 | noise: 0.170
Iter 540 | Loss: -911.137 | lengthscale: 0.295 | outputscale: 3.353 | noise: 0.167
Iter 550 | Loss: -927.636 | lengthscale: 0.294 | outputscale: 3.353 | noise: 0.164
Iter 560 | Loss: -943.684 | lengthscale: 0.294 | outputscale: 3.354 | noise: 0.162
Iter 570 | Loss: -959.309 | lengthscale: 0.294 | outputscale: 3.354 | noise: 0.159
Iter 580 | Loss: -974.508 | lengthscale: 0.294 | outputscale: 3.354 | noise: 0.156
Iter 590 | Loss: -989.216 | lengthscale: 0.294 | outputscale: 3.354 | noise: 0.154
Iter 600 | Loss: -1003.424 | lengthscale: 0.293 | outputscale: 3.353 | noise: 0.151
Iter 610 | Loss: -1017.137 | lengthscale: 0.293 | outputscale: 3.353 | noise: 0.149
Iter 620 | Loss: -1030.372 | lengthscale: 0.293 | outputscale: 3.352 | noise: 0.146
Iter 630 | Loss: -1043.066 | lengthscale: 0.293 | outputscale: 3.351 | noise: 0.144
Iter 640 | Loss: -1055.233 | lengthscale: 0.293 | outputscale: 3.350 | noise: 0.142
Iter 650 | Loss: -1066.866 | lengthscale: 0.293 | outputscale: 3.349 | noise: 0.140
Iter 660 | Loss: -1077.953 | lengthscale: 0.292 | outputscale: 3.348 | noise: 0.138
Iter 670 | Loss: -1088.470 | lengthscale: 0.292 | outputscale: 3.347 | noise: 0.136
Iter 680 | Loss: -1098.474 | lengthscale: 0.292 | outputscale: 3.345 | noise: 0.134
Iter 690 | Loss: -1107.972 | lengthscale: 0.292 | outputscale: 3.343 | noise: 0.132
Iter 700 | Loss: -1116.854 | lengthscale: 0.292 | outputscale: 3.342 | noise: 0.130
Iter 710 | Loss: -1125.273 | lengthscale: 0.292 | outputscale: 3.340 | noise: 0.128
Iter 720 | Loss: -1133.168 | lengthscale: 0.292 | outputscale: 3.338 | noise: 0.127
Iter 730 | Loss: -1140.557 | lengthscale: 0.292 | outputscale: 3.336 | noise: 0.125
Iter 740 | Loss: -1147.455 | lengthscale: 0.291 | outputscale: 3.334 | noise: 0.123
Iter 750 | Loss: -1153.856 | lengthscale: 0.291 | outputscale: 3.331 | noise: 0.122
Iter 760 | Loss: -1159.802 | lengthscale: 0.291 | outputscale: 3.329 | noise: 0.121
Iter 770 | Loss: -1165.303 | lengthscale: 0.291 | outputscale: 3.327 | noise: 0.119
Iter 780 | Loss: -1170.367 | lengthscale: 0.291 | outputscale: 3.324 | noise: 0.118
Iter 790 | Loss: -1175.035 | lengthscale: 0.291 | outputscale: 3.322 | noise: 0.117
Iter 800 | Loss: -1179.294 | lengthscale: 0.291 | outputscale: 3.320 | noise: 0.116
Iter 810 | Loss: -1183.125 | lengthscale: 0.291 | outputscale: 3.317 | noise: 0.114
Iter 820 | Loss: -1186.712 | lengthscale: 0.291 | outputscale: 3.314 | noise: 0.113
Iter 830 | Loss: -1189.866 | lengthscale: 0.291 | outputscale: 3.312 | noise: 0.112
Iter 840 | Loss: -1192.814 | lengthscale: 0.291 | outputscale: 3.309 | noise: 0.111
Iter 850 | Loss: -1195.502 | lengthscale: 0.291 | outputscale: 3.307 | noise: 0.110
Iter 860 | Loss: -1197.752 | lengthscale: 0.291 | outputscale: 3.304 | noise: 0.110
Iter 870 | Loss: -1199.900 | lengthscale: 0.290 | outputscale: 3.301 | noise: 0.109
Iter 880 | Loss: -1201.694 | lengthscale: 0.290 | outputscale: 3.298 | noise: 0.108
Iter 890 | Loss: -1203.480 | lengthscale: 0.290 | outputscale: 3.296 | noise: 0.107
Iter 900 | Loss: -1204.974 | lengthscale: 0.290 | outputscale: 3.293 | noise: 0.107
Iter 910 | Loss: -1206.333 | lengthscale: 0.290 | outputscale: 3.290 | noise: 0.106
Iter 920 | Loss: -1207.470 | lengthscale: 0.290 | outputscale: 3.287 | noise: 0.105
Iter 930 | Loss: -1208.483 | lengthscale: 0.290 | outputscale: 3.285 | noise: 0.105
Iter 940 | Loss: -1209.373 | lengthscale: 0.290 | outputscale: 3.282 | noise: 0.104
Iter 950 | Loss: -1210.193 | lengthscale: 0.290 | outputscale: 3.279 | noise: 0.104
Iter 960 | Loss: -1210.840 | lengthscale: 0.290 | outputscale: 3.276 | noise: 0.103
Iter 970 | Loss: -1211.519 | lengthscale: 0.290 | outputscale: 3.273 | noise: 0.103
Iter 980 | Loss: -1212.066 | lengthscale: 0.290 | outputscale: 3.270 | noise: 0.103
Iter 990 | Loss: -1212.498 | lengthscale: 0.290 | outputscale: 3.267 | noise: 0.102
Iter 1000 | Loss: -1212.845 | lengthscale: 0.290 | outputscale: 3.264 | noise: 0.102
Iter 1010 | Loss: -1213.284 | lengthscale: 0.290 | outputscale: 3.261 | noise: 0.102
Iter 1020 | Loss: -1213.470 | lengthscale: 0.290 | outputscale: 3.257 | noise: 0.101
Iter 1030 | Loss: -1213.776 | lengthscale: 0.290 | outputscale: 3.254 | noise: 0.101
Iter 1040 | Loss: -1213.975 | lengthscale: 0.289 | outputscale: 3.251 | noise: 0.101
Iter 1050 | Loss: -1214.157 | lengthscale: 0.289 | outputscale: 3.248 | noise: 0.101
Iter 1060 | Loss: -1214.341 | lengthscale: 0.289 | outputscale: 3.245 | noise: 0.100
Iter 1070 | Loss: -1214.467 | lengthscale: 0.289 | outputscale: 3.242 | noise: 0.100
Iter 1080 | Loss: -1214.582 | lengthscale: 0.289 | outputscale: 3.240 | noise: 0.100
Iter 1090 | Loss: -1214.654 | lengthscale: 0.289 | outputscale: 3.237 | noise: 0.100
Iter 1100 | Loss: -1214.709 | lengthscale: 0.289 | outputscale: 3.234 | noise: 0.100
Iter 1110 | Loss: -1214.768 | lengthscale: 0.289 | outputscale: 3.231 | noise: 0.100
Iter 1120 | Loss: -1214.828 | lengthscale: 0.289 | outputscale: 3.228 | noise: 0.099
Iter 1130 | Loss: -1214.901 | lengthscale: 0.289 | outputscale: 3.225 | noise: 0.099
Iter 1140 | Loss: -1214.913 | lengthscale: 0.289 | outputscale: 3.221 | noise: 0.099
Iter 1150 | Loss: -1214.997 | lengthscale: 0.289 | outputscale: 3.218 | noise: 0.099
Iter 1160 | Loss: -1215.075 | lengthscale: 0.289 | outputscale: 3.215 | noise: 0.099
Iter 1170 | Loss: -1215.001 | lengthscale: 0.289 | outputscale: 3.212 | noise: 0.099
Iter 1180 | Loss: -1215.101 | lengthscale: 0.289 | outputscale: 3.209 | noise: 0.099
Iter 1190 | Loss: -1214.965 | lengthscale: 0.289 | outputscale: 3.206 | noise: 0.099
Iter 1200 | Loss: -1215.048 | lengthscale: 0.288 | outputscale: 3.203 | noise: 0.099
Iter 1210 | Loss: -1215.043 | lengthscale: 0.288 | outputscale: 3.200 | noise: 0.099
Iter 1220 | Loss: -1215.007 | lengthscale: 0.288 | outputscale: 3.197 | noise: 0.099
Iter 1230 | Loss: -1215.044 | lengthscale: 0.288 | outputscale: 3.194 | noise: 0.099
Iter 1240 | Loss: -1215.136 | lengthscale: 0.288 | outputscale: 3.191 | noise: 0.098
Iter 1250 | Loss: -1215.017 | lengthscale: 0.288 | outputscale: 3.188 | noise: 0.098
Iter 1260 | Loss: -1215.158 | lengthscale: 0.288 | outputscale: 3.185 | noise: 0.098
Iter 1270 | Loss: -1215.046 | lengthscale: 0.288 | outputscale: 3.182 | noise: 0.098
Iter 1280 | Loss: -1215.064 | lengthscale: 0.288 | outputscale: 3.178 | noise: 0.098
Iter 1290 | Loss: -1215.066 | lengthscale: 0.288 | outputscale: 3.175 | noise: 0.098
Iter 1300 | Loss: -1215.090 | lengthscale: 0.288 | outputscale: 3.172 | noise: 0.098
Iter 1310 | Loss: -1215.154 | lengthscale: 0.288 | outputscale: 3.170 | noise: 0.098
Iter 1320 | Loss: -1215.121 | lengthscale: 0.288 | outputscale: 3.167 | noise: 0.098
Iter 1330 | Loss: -1215.199 | lengthscale: 0.288 | outputscale: 3.164 | noise: 0.098
Iter 1340 | Loss: -1215.136 | lengthscale: 0.288 | outputscale: 3.161 | noise: 0.098
Iter 1350 | Loss: -1215.122 | lengthscale: 0.288 | outputscale: 3.158 | noise: 0.098
Iter 1360 | Loss: -1215.223 | lengthscale: 0.287 | outputscale: 3.155 | noise: 0.098
Iter 1370 | Loss: -1215.186 | lengthscale: 0.287 | outputscale: 3.152 | noise: 0.098
Iter 1380 | Loss: -1215.141 | lengthscale: 0.287 | outputscale: 3.149 | noise: 0.098
Iter 1390 | Loss: -1215.092 | lengthscale: 0.287 | outputscale: 3.145 | noise: 0.098
Iter 1400 | Loss: -1215.154 | lengthscale: 0.287 | outputscale: 3.142 | noise: 0.098
Iter 1410 | Loss: -1215.158 | lengthscale: 0.287 | outputscale: 3.139 | noise: 0.098
Iter 1420 | Loss: -1215.213 | lengthscale: 0.287 | outputscale: 3.136 | noise: 0.098
Iter 1430 | Loss: -1215.170 | lengthscale: 0.287 | outputscale: 3.133 | noise: 0.098
Iter 1440 | Loss: -1215.092 | lengthscale: 0.287 | outputscale: 3.130 | noise: 0.098
Iter 1450 | Loss: -1215.138 | lengthscale: 0.287 | outputscale: 3.127 | noise: 0.098
Iter 1460 | Loss: -1215.150 | lengthscale: 0.287 | outputscale: 3.124 | noise: 0.098
Iter 1470 | Loss: -1215.187 | lengthscale: 0.287 | outputscale: 3.121 | noise: 0.098
Iter 1480 | Loss: -1215.138 | lengthscale: 0.287 | outputscale: 3.118 | noise: 0.098
Iter 1490 | Loss: -1215.157 | lengthscale: 0.287 | outputscale: 3.115 | noise: 0.098
Iter 1500 | Loss: -1215.130 | lengthscale: 0.287 | outputscale: 3.112 | noise: 0.098
Iter 1510 | Loss: -1215.177 | lengthscale: 0.286 | outputscale: 3.109 | noise: 0.098
Iter 1520 | Loss: -1215.162 | lengthscale: 0.286 | outputscale: 3.106 | noise: 0.098
Iter 1530 | Loss: -1215.186 | lengthscale: 0.286 | outputscale: 3.103 | noise: 0.098
Iter 1540 | Loss: -1215.187 | lengthscale: 0.286 | outputscale: 3.099 | noise: 0.098
Iter 1550 | Loss: -1215.184 | lengthscale: 0.286 | outputscale: 3.096 | noise: 0.098
Iter 1560 | Loss: -1215.199 | lengthscale: 0.286 | outputscale: 3.093 | noise: 0.098
Iter 1570 | Loss: -1215.192 | lengthscale: 0.286 | outputscale: 3.089 | noise: 0.098
Iter 1580 | Loss: -1215.243 | lengthscale: 0.286 | outputscale: 3.086 | noise: 0.098
Iter 1590 | Loss: -1215.258 | lengthscale: 0.286 | outputscale: 3.083 | noise: 0.098
Iter 1600 | Loss: -1215.275 | lengthscale: 0.286 | outputscale: 3.080 | noise: 0.098
Iter 1610 | Loss: -1215.197 | lengthscale: 0.286 | outputscale: 3.077 | noise: 0.098
Iter 1620 | Loss: -1215.236 | lengthscale: 0.286 | outputscale: 3.073 | noise: 0.098
Iter 1630 | Loss: -1215.246 | lengthscale: 0.286 | outputscale: 3.070 | noise: 0.098
Iter 1640 | Loss: -1215.230 | lengthscale: 0.286 | outputscale: 3.067 | noise: 0.098
Iter 1650 | Loss: -1215.255 | lengthscale: 0.285 | outputscale: 3.064 | noise: 0.098
Iter 1660 | Loss: -1215.232 | lengthscale: 0.285 | outputscale: 3.061 | noise: 0.098
Iter 1670 | Loss: -1215.269 | lengthscale: 0.285 | outputscale: 3.058 | noise: 0.098
Iter 1680 | Loss: -1215.294 | lengthscale: 0.285 | outputscale: 3.054 | noise: 0.098
Iter 1690 | Loss: -1215.315 | lengthscale: 0.285 | outputscale: 3.051 | noise: 0.098
Iter 1700 | Loss: -1215.339 | lengthscale: 0.285 | outputscale: 3.048 | noise: 0.098
Iter 1710 | Loss: -1215.261 | lengthscale: 0.285 | outputscale: 3.045 | noise: 0.098
Iter 1720 | Loss: -1215.225 | lengthscale: 0.285 | outputscale: 3.041 | noise: 0.098
Iter 1730 | Loss: -1215.161 | lengthscale: 0.285 | outputscale: 3.038 | noise: 0.098
Iter 1740 | Loss: -1215.234 | lengthscale: 0.285 | outputscale: 3.035 | noise: 0.098
Iter 1750 | Loss: -1215.225 | lengthscale: 0.285 | outputscale: 3.032 | noise: 0.098
Iter 1760 | Loss: -1215.326 | lengthscale: 0.285 | outputscale: 3.028 | noise: 0.098
Iter 1770 | Loss: -1215.289 | lengthscale: 0.285 | outputscale: 3.025 | noise: 0.098
Iter 1780 | Loss: -1215.322 | lengthscale: 0.285 | outputscale: 3.022 | noise: 0.098
Iter 1790 | Loss: -1215.259 | lengthscale: 0.284 | outputscale: 3.019 | noise: 0.098
Iter 1800 | Loss: -1215.331 | lengthscale: 0.284 | outputscale: 3.016 | noise: 0.098
Iter 1810 | Loss: -1215.316 | lengthscale: 0.284 | outputscale: 3.013 | noise: 0.098
Iter 1820 | Loss: -1215.267 | lengthscale: 0.284 | outputscale: 3.009 | noise: 0.098
Iter 1830 | Loss: -1215.250 | lengthscale: 0.284 | outputscale: 3.006 | noise: 0.098
Iter 1840 | Loss: -1215.252 | lengthscale: 0.284 | outputscale: 3.003 | noise: 0.098
Iter 1850 | Loss: -1215.300 | lengthscale: 0.284 | outputscale: 3.000 | noise: 0.098
Iter 1860 | Loss: -1215.299 | lengthscale: 0.284 | outputscale: 2.997 | noise: 0.098
Iter 1870 | Loss: -1215.296 | lengthscale: 0.284 | outputscale: 2.994 | noise: 0.098
Iter 1880 | Loss: -1215.275 | lengthscale: 0.284 | outputscale: 2.990 | noise: 0.098
Iter 1890 | Loss: -1215.203 | lengthscale: 0.284 | outputscale: 2.987 | noise: 0.098
Iter 1900 | Loss: -1215.269 | lengthscale: 0.284 | outputscale: 2.984 | noise: 0.098
Iter 1910 | Loss: -1215.245 | lengthscale: 0.284 | outputscale: 2.980 | noise: 0.098
Iter 1920 | Loss: -1215.260 | lengthscale: 0.283 | outputscale: 2.977 | noise: 0.098
Iter 1930 | Loss: -1215.296 | lengthscale: 0.283 | outputscale: 2.974 | noise: 0.098
Iter 1940 | Loss: -1215.375 | lengthscale: 0.283 | outputscale: 2.971 | noise: 0.098
Iter 1950 | Loss: -1215.346 | lengthscale: 0.283 | outputscale: 2.967 | noise: 0.098
Iter 1960 | Loss: -1215.323 | lengthscale: 0.283 | outputscale: 2.964 | noise: 0.098
Iter 1970 | Loss: -1215.270 | lengthscale: 0.283 | outputscale: 2.961 | noise: 0.098
Iter 1980 | Loss: -1215.359 | lengthscale: 0.283 | outputscale: 2.958 | noise: 0.098
Iter 1990 | Loss: -1215.305 | lengthscale: 0.283 | outputscale: 2.955 | noise: 0.098
Iter 2000 | Loss: -1215.340 | lengthscale: 0.283 | outputscale: 2.952 | noise: 0.098
Iter 2010 | Loss: -1215.269 | lengthscale: 0.283 | outputscale: 2.949 | noise: 0.098
Iter 2020 | Loss: -1215.280 | lengthscale: 0.283 | outputscale: 2.946 | noise: 0.098
Iter 2030 | Loss: -1215.376 | lengthscale: 0.283 | outputscale: 2.943 | noise: 0.098
Iter 2040 | Loss: -1215.392 | lengthscale: 0.283 | outputscale: 2.940 | noise: 0.098
Iter 2050 | Loss: -1215.293 | lengthscale: 0.283 | outputscale: 2.937 | noise: 0.098
Iter 2060 | Loss: -1215.309 | lengthscale: 0.282 | outputscale: 2.933 | noise: 0.098
Iter 2070 | Loss: -1215.244 | lengthscale: 0.282 | outputscale: 2.930 | noise: 0.098
Iter 2080 | Loss: -1215.341 | lengthscale: 0.282 | outputscale: 2.927 | noise: 0.098
Iter 2090 | Loss: -1215.322 | lengthscale: 0.282 | outputscale: 2.924 | noise: 0.098
Iter 2100 | Loss: -1215.359 | lengthscale: 0.282 | outputscale: 2.921 | noise: 0.098
Iter 2110 | Loss: -1215.298 | lengthscale: 0.282 | outputscale: 2.918 | noise: 0.098
Iter 2120 | Loss: -1215.357 | lengthscale: 0.282 | outputscale: 2.915 | noise: 0.098
Iter 2130 | Loss: -1215.340 | lengthscale: 0.282 | outputscale: 2.912 | noise: 0.098
Iter 2140 | Loss: -1215.393 | lengthscale: 0.282 | outputscale: 2.909 | noise: 0.098
Iter 2150 | Loss: -1215.367 | lengthscale: 0.282 | outputscale: 2.906 | noise: 0.098
Iter 2160 | Loss: -1215.405 | lengthscale: 0.282 | outputscale: 2.903 | noise: 0.098
Iter 2170 | Loss: -1215.377 | lengthscale: 0.282 | outputscale: 2.900 | noise: 0.098
Iter 2180 | Loss: -1215.355 | lengthscale: 0.282 | outputscale: 2.897 | noise: 0.098
Iter 2190 | Loss: -1215.409 | lengthscale: 0.281 | outputscale: 2.894 | noise: 0.098
Iter 2200 | Loss: -1215.363 | lengthscale: 0.281 | outputscale: 2.891 | noise: 0.098
Iter 2210 | Loss: -1215.407 | lengthscale: 0.281 | outputscale: 2.888 | noise: 0.098
Iter 2220 | Loss: -1215.425 | lengthscale: 0.281 | outputscale: 2.885 | noise: 0.098
Iter 2230 | Loss: -1215.397 | lengthscale: 0.281 | outputscale: 2.882 | noise: 0.098
Iter 2240 | Loss: -1215.427 | lengthscale: 0.281 | outputscale: 2.879 | noise: 0.098
Iter 2250 | Loss: -1215.310 | lengthscale: 0.281 | outputscale: 2.876 | noise: 0.098
Iter 2260 | Loss: -1215.379 | lengthscale: 0.281 | outputscale: 2.872 | noise: 0.098
Iter 2270 | Loss: -1215.352 | lengthscale: 0.281 | outputscale: 2.869 | noise: 0.098
Iter 2280 | Loss: -1215.355 | lengthscale: 0.281 | outputscale: 2.866 | noise: 0.098
Iter 2290 | Loss: -1215.382 | lengthscale: 0.281 | outputscale: 2.863 | noise: 0.098
Iter 2300 | Loss: -1215.396 | lengthscale: 0.281 | outputscale: 2.860 | noise: 0.098
Iter 2310 | Loss: -1215.377 | lengthscale: 0.281 | outputscale: 2.857 | noise: 0.098
Iter 2320 | Loss: -1215.360 | lengthscale: 0.281 | outputscale: 2.854 | noise: 0.098
Iter 2330 | Loss: -1215.409 | lengthscale: 0.280 | outputscale: 2.851 | noise: 0.098
Iter 2340 | Loss: -1215.392 | lengthscale: 0.280 | outputscale: 2.849 | noise: 0.098
Iter 2350 | Loss: -1215.436 | lengthscale: 0.280 | outputscale: 2.846 | noise: 0.098
Iter 2360 | Loss: -1215.414 | lengthscale: 0.280 | outputscale: 2.843 | noise: 0.098
Iter 2370 | Loss: -1215.399 | lengthscale: 0.280 | outputscale: 2.840 | noise: 0.098
Iter 2380 | Loss: -1215.401 | lengthscale: 0.280 | outputscale: 2.837 | noise: 0.098
Iter 2390 | Loss: -1215.416 | lengthscale: 0.280 | outputscale: 2.835 | noise: 0.098
Iter 2400 | Loss: -1215.367 | lengthscale: 0.280 | outputscale: 2.832 | noise: 0.098
Iter 2410 | Loss: -1215.468 | lengthscale: 0.280 | outputscale: 2.829 | noise: 0.098
Iter 2420 | Loss: -1215.417 | lengthscale: 0.280 | outputscale: 2.826 | noise: 0.098
Iter 2430 | Loss: -1215.448 | lengthscale: 0.280 | outputscale: 2.823 | noise: 0.098
Iter 2440 | Loss: -1215.445 | lengthscale: 0.280 | outputscale: 2.820 | noise: 0.098
Iter 2450 | Loss: -1215.467 | lengthscale: 0.280 | outputscale: 2.818 | noise: 0.098
Iter 2460 | Loss: -1215.433 | lengthscale: 0.280 | outputscale: 2.815 | noise: 0.098
Iter 2470 | Loss: -1215.377 | lengthscale: 0.279 | outputscale: 2.811 | noise: 0.098
Iter 2480 | Loss: -1215.415 | lengthscale: 0.279 | outputscale: 2.808 | noise: 0.098
Iter 2490 | Loss: -1215.479 | lengthscale: 0.279 | outputscale: 2.805 | noise: 0.098
Iter 2499 | Loss: -1215.464 | lengthscale: 0.279 | outputscale: 2.803 | noise: 0.098
