Starting imports...
Importing argparse...
Importing torch...
Importing os...
Importing sngp.train and sngp.model...
Importing gaussian_process...
Importing dataset...
Importing json...
ALL IMPORTS COMPLETE!
Parsing arguments...
Arguments parsed! Running GP on Friedman with N=1500
Checking CUDA availability...
Using CPU
Making Datasets...
Making Model...
Training Gaussian Process...
Iter   0 | Loss: 2756.961 | lengthscale: 1.010 | outputscale: 1.010 | noise: 0.202
Iter 770 | Loss:  257.242 | lengthscale: 116.536 | outputscale: 0.878 | noise: 0.271
Iter 780 | Loss:  256.816 | lengthscale: 117.817 | outputscale: 0.883 | noise: 0.271
Iter 790 | Loss:  256.401 | lengthscale: 119.102 | outputscale: 0.888 | noise: 0.271
Iter 800 | Loss:  255.994 | lengthscale: 120.394 | outputscale: 0.892 | noise: 0.271
Iter 810 | Loss:  255.594 | lengthscale: 121.698 | outputscale: 0.897 | noise: 0.271
Iter 820 | Loss:  255.196 | lengthscale: 123.015 | outputscale: 0.901 | noise: 0.271
Iter 830 | Loss:  254.800 | lengthscale: 124.351 | outputscale: 0.905 | noise: 0.271
Iter 840 | Loss:  254.405 | lengthscale: 125.710 | outputscale: 0.910 | noise: 0.271
Iter 850 | Loss:  254.007 | lengthscale: 127.096 | outputscale: 0.914 | noise: 0.271
Iter 860 | Loss:  253.604 | lengthscale: 128.513 | outputscale: 0.918 | noise: 0.271
Iter 870 | Loss:  253.195 | lengthscale: 129.967 | outputscale: 0.921 | noise: 0.272
Iter 880 | Loss:  252.774 | lengthscale: 131.463 | outputscale: 0.925 | noise: 0.272
Iter 890 | Loss:  252.341 | lengthscale: 133.008 | outputscale: 0.929 | noise: 0.272
Iter 900 | Loss:  251.893 | lengthscale: 134.608 | outputscale: 0.932 | noise: 0.272
Iter 910 | Loss:  251.427 | lengthscale: 136.269 | outputscale: 0.936 | noise: 0.272
Iter 920 | Loss:  250.938 | lengthscale: 137.998 | outputscale: 0.939 | noise: 0.272
Iter 930 | Loss:  250.427 | lengthscale: 139.802 | outputscale: 0.942 | noise: 0.272
Iter 940 | Loss:  249.889 | lengthscale: 141.686 | outputscale: 0.945 | noise: 0.272
Iter 950 | Loss:  249.325 | lengthscale: 143.655 | outputscale: 0.947 | noise: 0.272
Iter 960 | Loss:  248.731 | lengthscale: 145.712 | outputscale: 0.950 | noise: 0.272
Iter 970 | Loss:  248.110 | lengthscale: 147.858 | outputscale: 0.952 | noise: 0.272
Iter 980 | Loss:  247.463 | lengthscale: 150.093 | outputscale: 0.954 | noise: 0.272
Iter 990 | Loss:  246.795 | lengthscale: 152.412 | outputscale: 0.957 | noise: 0.272
Iter 1000 | Loss:  246.114 | lengthscale: 154.808 | outputscale: 0.959 | noise: 0.272
Iter 1010 | Loss:  245.424 | lengthscale: 157.274 | outputscale: 0.961 | noise: 0.273
Iter 1020 | Loss:  244.727 | lengthscale: 159.799 | outputscale: 0.963 | noise: 0.273
Iter 1030 | Loss:  244.032 | lengthscale: 162.376 | outputscale: 0.965 | noise: 0.273
Iter 1040 | Loss:  243.348 | lengthscale: 164.993 | outputscale: 0.967 | noise: 0.273
Iter 1050 | Loss:  242.670 | lengthscale: 167.644 | outputscale: 0.969 | noise: 0.273
Iter 1060 | Loss:  242.012 | lengthscale: 170.321 | outputscale: 0.971 | noise: 0.273
Iter 1070 | Loss:  241.367 | lengthscale: 173.018 | outputscale: 0.973 | noise: 0.273
Iter 1080 | Loss:  240.740 | lengthscale: 175.732 | outputscale: 0.975 | noise: 0.273
Iter 1090 | Loss:  240.128 | lengthscale: 178.460 | outputscale: 0.977 | noise: 0.273
Iter 1100 | Loss:  239.537 | lengthscale: 181.199 | outputscale: 0.980 | noise: 0.273
Iter 1110 | Loss:  238.964 | lengthscale: 183.946 | outputscale: 0.982 | noise: 0.273
Iter 1120 | Loss:  238.406 | lengthscale: 186.702 | outputscale: 0.984 | noise: 0.273
Iter 1130 | Loss:  237.870 | lengthscale: 189.465 | outputscale: 0.986 | noise: 0.273
Iter 1140 | Loss:  237.346 | lengthscale: 192.236 | outputscale: 0.989 | noise: 0.273
Iter 1150 | Loss:  236.839 | lengthscale: 195.014 | outputscale: 0.991 | noise: 0.273
Iter 1160 | Loss:  236.343 | lengthscale: 197.801 | outputscale: 0.993 | noise: 0.273
Iter 1170 | Loss:  235.863 | lengthscale: 200.598 | outputscale: 0.995 | noise: 0.273
Iter 1180 | Loss:  235.398 | lengthscale: 203.409 | outputscale: 0.998 | noise: 0.273
Iter 1190 | Loss:  234.940 | lengthscale: 206.235 | outputscale: 1.000 | noise: 0.273
Iter 1200 | Loss:  234.490 | lengthscale: 209.080 | outputscale: 1.002 | noise: 0.273
Iter 1210 | Loss:  234.052 | lengthscale: 211.947 | outputscale: 1.004 | noise: 0.273
Iter 1220 | Loss:  233.617 | lengthscale: 214.839 | outputscale: 1.007 | noise: 0.273
Iter 1230 | Loss:  233.191 | lengthscale: 217.760 | outputscale: 1.009 | noise: 0.273
Iter 1240 | Loss:  232.769 | lengthscale: 220.711 | outputscale: 1.011 | noise: 0.273
Iter 1250 | Loss:  232.352 | lengthscale: 223.695 | outputscale: 1.013 | noise: 0.273
Iter 1260 | Loss:  231.940 | lengthscale: 226.714 | outputscale: 1.015 | noise: 0.273
Iter 1270 | Loss:  231.532 | lengthscale: 229.767 | outputscale: 1.017 | noise: 0.273
Iter 1280 | Loss:  231.129 | lengthscale: 232.855 | outputscale: 1.019 | noise: 0.273
Iter 1290 | Loss:  230.731 | lengthscale: 235.977 | outputscale: 1.021 | noise: 0.274
Iter 1300 | Loss:  230.333 | lengthscale: 239.133 | outputscale: 1.023 | noise: 0.274
Iter 1310 | Loss:  229.945 | lengthscale: 242.321 | outputscale: 1.025 | noise: 0.274
Iter 1320 | Loss:  229.562 | lengthscale: 245.540 | outputscale: 1.027 | noise: 0.274
Iter 1330 | Loss:  229.188 | lengthscale: 248.788 | outputscale: 1.028 | noise: 0.274
Iter 1340 | Loss:  228.816 | lengthscale: 252.063 | outputscale: 1.030 | noise: 0.274
Iter 1350 | Loss:  228.453 | lengthscale: 255.365 | outputscale: 1.032 | noise: 0.274
Iter 1360 | Loss:  228.093 | lengthscale: 258.691 | outputscale: 1.034 | noise: 0.274
Iter 1370 | Loss:  227.745 | lengthscale: 262.040 | outputscale: 1.036 | noise: 0.274
Iter 1380 | Loss:  227.396 | lengthscale: 265.412 | outputscale: 1.038 | noise: 0.274
Iter 1390 | Loss:  227.060 | lengthscale: 268.805 | outputscale: 1.040 | noise: 0.274
Iter 1400 | Loss:  226.726 | lengthscale: 272.218 | outputscale: 1.042 | noise: 0.274
Iter 1410 | Loss:  226.400 | lengthscale: 275.649 | outputscale: 1.044 | noise: 0.274
Iter 1420 | Loss:  226.081 | lengthscale: 279.097 | outputscale: 1.046 | noise: 0.274
Iter 1430 | Loss:  225.771 | lengthscale: 282.561 | outputscale: 1.049 | noise: 0.274
Iter 1440 | Loss:  225.465 | lengthscale: 286.039 | outputscale: 1.051 | noise: 0.274
Iter 1450 | Loss:  225.170 | lengthscale: 289.530 | outputscale: 1.053 | noise: 0.274
Iter 1460 | Loss:  224.883 | lengthscale: 293.031 | outputscale: 1.055 | noise: 0.274
Iter 1470 | Loss:  224.597 | lengthscale: 296.540 | outputscale: 1.058 | noise: 0.274
Iter 1480 | Loss:  224.324 | lengthscale: 300.055 | outputscale: 1.060 | noise: 0.274
Iter 1490 | Loss:  224.053 | lengthscale: 303.573 | outputscale: 1.063 | noise: 0.274
Iter 1500 | Loss:  223.792 | lengthscale: 307.092 | outputscale: 1.065 | noise: 0.274
Iter 1510 | Loss:  223.537 | lengthscale: 310.610 | outputscale: 1.068 | noise: 0.274
Iter 1520 | Loss:  223.292 | lengthscale: 314.125 | outputscale: 1.071 | noise: 0.274
Iter 1530 | Loss:  223.052 | lengthscale: 317.632 | outputscale: 1.074 | noise: 0.274
Iter 1540 | Loss:  222.823 | lengthscale: 321.132 | outputscale: 1.077 | noise: 0.274
Iter 1550 | Loss:  222.601 | lengthscale: 324.621 | outputscale: 1.080 | noise: 0.274
Iter 1560 | Loss:  222.382 | lengthscale: 328.099 | outputscale: 1.083 | noise: 0.274
Iter 1570 | Loss:  222.180 | lengthscale: 331.564 | outputscale: 1.086 | noise: 0.274
Iter 1580 | Loss:  221.969 | lengthscale: 335.015 | outputscale: 1.090 | noise: 0.274
Iter 1590 | Loss:  221.773 | lengthscale: 338.453 | outputscale: 1.093 | noise: 0.274
Iter 1600 | Loss:  221.586 | lengthscale: 341.878 | outputscale: 1.097 | noise: 0.274
Iter 1610 | Loss:  221.393 | lengthscale: 345.289 | outputscale: 1.101 | noise: 0.274
Iter 1620 | Loss:  221.219 | lengthscale: 348.686 | outputscale: 1.105 | noise: 0.274
Iter 1630 | Loss:  221.041 | lengthscale: 352.073 | outputscale: 1.109 | noise: 0.274
Iter 1640 | Loss:  220.871 | lengthscale: 355.448 | outputscale: 1.113 | noise: 0.274
Iter 1650 | Loss:  220.708 | lengthscale: 358.815 | outputscale: 1.117 | noise: 0.274
Iter 1660 | Loss:  220.547 | lengthscale: 362.176 | outputscale: 1.121 | noise: 0.274
Iter 1670 | Loss:  220.392 | lengthscale: 365.532 | outputscale: 1.126 | noise: 0.274
Iter 1680 | Loss:  220.241 | lengthscale: 368.885 | outputscale: 1.130 | noise: 0.274
Iter 1690 | Loss:  220.086 | lengthscale: 372.238 | outputscale: 1.135 | noise: 0.274
Iter 1700 | Loss:  219.938 | lengthscale: 375.591 | outputscale: 1.139 | noise: 0.274
Iter 1710 | Loss:  219.794 | lengthscale: 378.947 | outputscale: 1.144 | noise: 0.274
Iter 1720 | Loss:  219.647 | lengthscale: 382.308 | outputscale: 1.149 | noise: 0.274
Iter 1730 | Loss:  219.505 | lengthscale: 385.676 | outputscale: 1.154 | noise: 0.274
Iter 1740 | Loss:  219.374 | lengthscale: 389.052 | outputscale: 1.160 | noise: 0.274
Iter 1750 | Loss:  219.237 | lengthscale: 392.438 | outputscale: 1.165 | noise: 0.274
Iter 1760 | Loss:  219.097 | lengthscale: 395.835 | outputscale: 1.170 | noise: 0.274
Iter 1770 | Loss:  218.964 | lengthscale: 399.243 | outputscale: 1.176 | noise: 0.274
Iter 1780 | Loss:  218.832 | lengthscale: 402.664 | outputscale: 1.181 | noise: 0.274
Iter 1790 | Loss:  218.696 | lengthscale: 406.098 | outputscale: 1.187 | noise: 0.274
Iter 1800 | Loss:  218.565 | lengthscale: 409.546 | outputscale: 1.193 | noise: 0.274
Iter 1810 | Loss:  218.444 | lengthscale: 413.009 | outputscale: 1.199 | noise: 0.274
Iter 1820 | Loss:  218.322 | lengthscale: 416.485 | outputscale: 1.205 | noise: 0.274
Iter 1830 | Loss:  218.192 | lengthscale: 419.976 | outputscale: 1.211 | noise: 0.274
Iter 1840 | Loss:  218.068 | lengthscale: 423.481 | outputscale: 1.217 | noise: 0.274
Iter 1850 | Loss:  217.948 | lengthscale: 427.000 | outputscale: 1.224 | noise: 0.274
Iter 1860 | Loss:  217.817 | lengthscale: 430.532 | outputscale: 1.230 | noise: 0.274
Iter 1870 | Loss:  217.704 | lengthscale: 434.077 | outputscale: 1.237 | noise: 0.274
Iter 1880 | Loss:  217.577 | lengthscale: 437.635 | outputscale: 1.244 | noise: 0.274
Iter 1890 | Loss:  217.464 | lengthscale: 441.205 | outputscale: 1.251 | noise: 0.274
Iter 1900 | Loss:  217.349 | lengthscale: 444.788 | outputscale: 1.258 | noise: 0.274
Iter 1910 | Loss:  217.228 | lengthscale: 448.381 | outputscale: 1.265 | noise: 0.274
Iter 1920 | Loss:  217.121 | lengthscale: 451.985 | outputscale: 1.272 | noise: 0.274
Iter 1930 | Loss:  217.005 | lengthscale: 455.597 | outputscale: 1.280 | noise: 0.274
Iter 1940 | Loss:  216.896 | lengthscale: 459.219 | outputscale: 1.287 | noise: 0.274
Iter 1950 | Loss:  216.786 | lengthscale: 462.847 | outputscale: 1.295 | noise: 0.274
Iter 1960 | Loss:  216.671 | lengthscale: 466.483 | outputscale: 1.303 | noise: 0.274
Iter 1970 | Loss:  216.568 | lengthscale: 470.124 | outputscale: 1.311 | noise: 0.274
Iter 1980 | Loss:  216.457 | lengthscale: 473.772 | outputscale: 1.319 | noise: 0.274
Iter 1990 | Loss:  216.354 | lengthscale: 477.424 | outputscale: 1.327 | noise: 0.274
Iter 2000 | Loss:  216.253 | lengthscale: 481.079 | outputscale: 1.336 | noise: 0.274
Iter 2010 | Loss:  216.146 | lengthscale: 484.737 | outputscale: 1.345 | noise: 0.274
Iter 2020 | Loss:  216.047 | lengthscale: 488.397 | outputscale: 1.353 | noise: 0.274
Iter 2030 | Loss:  215.947 | lengthscale: 492.057 | outputscale: 1.362 | noise: 0.274
Iter 2040 | Loss:  215.844 | lengthscale: 495.718 | outputscale: 1.372 | noise: 0.274
Iter 2050 | Loss:  215.747 | lengthscale: 499.379 | outputscale: 1.381 | noise: 0.274
Iter 2060 | Loss:  215.646 | lengthscale: 503.038 | outputscale: 1.391 | noise: 0.274
Iter 2070 | Loss:  215.550 | lengthscale: 506.695 | outputscale: 1.400 | noise: 0.274
Iter 2080 | Loss:  215.456 | lengthscale: 510.350 | outputscale: 1.410 | noise: 0.274
Iter 2090 | Loss:  215.359 | lengthscale: 514.001 | outputscale: 1.420 | noise: 0.274
Iter 2100 | Loss:  215.269 | lengthscale: 517.648 | outputscale: 1.430 | noise: 0.274
Iter 2110 | Loss:  215.179 | lengthscale: 521.288 | outputscale: 1.441 | noise: 0.274
Iter 2120 | Loss:  215.094 | lengthscale: 524.923 | outputscale: 1.452 | noise: 0.274
Iter 2130 | Loss:  214.992 | lengthscale: 528.551 | outputscale: 1.462 | noise: 0.274
Iter 2140 | Loss:  214.912 | lengthscale: 532.171 | outputscale: 1.473 | noise: 0.274
Iter 2150 | Loss:  214.821 | lengthscale: 535.784 | outputscale: 1.485 | noise: 0.274
Iter 2160 | Loss:  214.745 | lengthscale: 539.389 | outputscale: 1.496 | noise: 0.274
Iter 2170 | Loss:  214.650 | lengthscale: 542.985 | outputscale: 1.508 | noise: 0.274
Iter 2180 | Loss:  214.567 | lengthscale: 546.570 | outputscale: 1.520 | noise: 0.274
Iter 2190 | Loss:  214.480 | lengthscale: 550.147 | outputscale: 1.532 | noise: 0.274
Iter 2200 | Loss:  214.393 | lengthscale: 553.713 | outputscale: 1.544 | noise: 0.274
Iter 2210 | Loss:  214.320 | lengthscale: 557.267 | outputscale: 1.557 | noise: 0.274
Iter 2220 | Loss:  214.243 | lengthscale: 560.811 | outputscale: 1.570 | noise: 0.274
Iter 2230 | Loss:  214.156 | lengthscale: 564.344 | outputscale: 1.583 | noise: 0.274
Iter 2240 | Loss:  214.073 | lengthscale: 567.866 | outputscale: 1.596 | noise: 0.274
Iter 2250 | Loss:  214.007 | lengthscale: 571.376 | outputscale: 1.610 | noise: 0.274
Iter 2260 | Loss:  213.912 | lengthscale: 574.874 | outputscale: 1.624 | noise: 0.274
Iter 2270 | Loss:  213.841 | lengthscale: 578.361 | outputscale: 1.638 | noise: 0.274
Iter 2280 | Loss:  213.766 | lengthscale: 581.834 | outputscale: 1.652 | noise: 0.274
Iter 2290 | Loss:  213.687 | lengthscale: 585.294 | outputscale: 1.667 | noise: 0.274
Iter 2300 | Loss:  213.591 | lengthscale: 588.741 | outputscale: 1.682 | noise: 0.274
Iter 2310 | Loss:  213.525 | lengthscale: 592.173 | outputscale: 1.697 | noise: 0.274
Iter 2320 | Loss:  213.458 | lengthscale: 595.593 | outputscale: 1.712 | noise: 0.274
Iter 2330 | Loss:  213.397 | lengthscale: 598.999 | outputscale: 1.728 | noise: 0.274
Iter 2340 | Loss:  213.312 | lengthscale: 602.395 | outputscale: 1.744 | noise: 0.274
Iter 2350 | Loss:  213.232 | lengthscale: 605.775 | outputscale: 1.761 | noise: 0.274
Iter 2360 | Loss:  213.161 | lengthscale: 609.142 | outputscale: 1.777 | noise: 0.274
Iter 2370 | Loss:  213.093 | lengthscale: 612.497 | outputscale: 1.795 | noise: 0.274
Iter 2380 | Loss:  213.017 | lengthscale: 615.838 | outputscale: 1.812 | noise: 0.274
Iter 2390 | Loss:  212.940 | lengthscale: 619.165 | outputscale: 1.830 | noise: 0.274
Iter 2400 | Loss:  212.864 | lengthscale: 622.480 | outputscale: 1.848 | noise: 0.274
Iter 2410 | Loss:  212.787 | lengthscale: 625.780 | outputscale: 1.867 | noise: 0.273
Iter 2420 | Loss:  212.719 | lengthscale: 629.066 | outputscale: 1.886 | noise: 0.273
Iter 2430 | Loss:  212.649 | lengthscale: 632.337 | outputscale: 1.906 | noise: 0.273
Iter 2440 | Loss:  212.564 | lengthscale: 635.594 | outputscale: 1.926 | noise: 0.273
Iter 2450 | Loss:  212.510 | lengthscale: 638.840 | outputscale: 1.946 | noise: 0.273
Iter 2460 | Loss:  212.440 | lengthscale: 642.072 | outputscale: 1.968 | noise: 0.273
Iter 2470 | Loss:  212.349 | lengthscale: 645.288 | outputscale: 1.989 | noise: 0.273
Iter 2480 | Loss:  212.267 | lengthscale: 648.492 | outputscale: 2.011 | noise: 0.273
Iter 2490 | Loss:  212.202 | lengthscale: 651.679 | outputscale: 2.034 | noise: 0.273
Iter 2499 | Loss:  212.120 | lengthscale: 654.530 | outputscale: 2.055 | noise: 0.273
