Starting imports...
Importing argparse...
Importing torch...
Importing os...
Importing sngp.train and sngp.model...
Importing gaussian_process...
Importing dataset...
Importing json...
ALL IMPORTS COMPLETE!
Parsing arguments...
Arguments parsed! Running GP on Friedman with N=1500
Checking CUDA availability...
Using CPU
Making Datasets...
Making Model...
Training Gaussian Process...
Iter   0 | Loss: 2733.716 | lengthscale: 1.010 | outputscale: 1.010 | noise: 0.202
Iter 830 | Loss:  337.806 | lengthscale: 145.191 | outputscale: 0.861 | noise: 0.290
Iter 840 | Loss:  337.102 | lengthscale: 147.404 | outputscale: 0.865 | noise: 0.290
Iter 850 | Loss:  336.422 | lengthscale: 149.621 | outputscale: 0.869 | noise: 0.290
Iter 860 | Loss:  335.763 | lengthscale: 151.840 | outputscale: 0.873 | noise: 0.290
Iter 870 | Loss:  335.127 | lengthscale: 154.065 | outputscale: 0.877 | noise: 0.290
Iter 880 | Loss:  334.508 | lengthscale: 156.296 | outputscale: 0.881 | noise: 0.290
Iter 890 | Loss:  333.909 | lengthscale: 158.533 | outputscale: 0.884 | noise: 0.290
Iter 900 | Loss:  333.328 | lengthscale: 160.775 | outputscale: 0.888 | noise: 0.290
Iter 910 | Loss:  332.763 | lengthscale: 163.024 | outputscale: 0.892 | noise: 0.290
Iter 920 | Loss:  332.217 | lengthscale: 165.277 | outputscale: 0.896 | noise: 0.290
Iter 930 | Loss:  331.685 | lengthscale: 167.533 | outputscale: 0.900 | noise: 0.290
Iter 940 | Loss:  331.173 | lengthscale: 169.793 | outputscale: 0.905 | noise: 0.290
Iter 950 | Loss:  330.677 | lengthscale: 172.054 | outputscale: 0.909 | noise: 0.290
Iter 960 | Loss:  330.196 | lengthscale: 174.315 | outputscale: 0.913 | noise: 0.290
Iter 970 | Loss:  329.728 | lengthscale: 176.577 | outputscale: 0.917 | noise: 0.290
Iter 980 | Loss:  329.276 | lengthscale: 178.838 | outputscale: 0.921 | noise: 0.290
Iter 990 | Loss:  328.841 | lengthscale: 181.099 | outputscale: 0.925 | noise: 0.290
Iter 1000 | Loss:  328.417 | lengthscale: 183.359 | outputscale: 0.930 | noise: 0.290
Iter 1010 | Loss:  328.006 | lengthscale: 185.618 | outputscale: 0.934 | noise: 0.290
Iter 1020 | Loss:  327.609 | lengthscale: 187.876 | outputscale: 0.938 | noise: 0.290
Iter 1030 | Loss:  327.223 | lengthscale: 190.135 | outputscale: 0.943 | noise: 0.290
Iter 1040 | Loss:  326.846 | lengthscale: 192.394 | outputscale: 0.947 | noise: 0.290
Iter 1050 | Loss:  326.483 | lengthscale: 194.655 | outputscale: 0.952 | noise: 0.290
Iter 1060 | Loss:  326.127 | lengthscale: 196.916 | outputscale: 0.957 | noise: 0.290
Iter 1070 | Loss:  325.781 | lengthscale: 199.180 | outputscale: 0.961 | noise: 0.290
Iter 1080 | Loss:  325.443 | lengthscale: 201.447 | outputscale: 0.966 | noise: 0.290
Iter 1090 | Loss:  325.117 | lengthscale: 203.716 | outputscale: 0.971 | noise: 0.290
Iter 1100 | Loss:  324.793 | lengthscale: 205.989 | outputscale: 0.975 | noise: 0.290
Iter 1110 | Loss:  324.483 | lengthscale: 208.266 | outputscale: 0.980 | noise: 0.290
Iter 1120 | Loss:  324.177 | lengthscale: 210.547 | outputscale: 0.985 | noise: 0.290
Iter 1130 | Loss:  323.877 | lengthscale: 212.831 | outputscale: 0.990 | noise: 0.290
Iter 1140 | Loss:  323.587 | lengthscale: 215.120 | outputscale: 0.995 | noise: 0.290
Iter 1150 | Loss:  323.304 | lengthscale: 217.412 | outputscale: 1.000 | noise: 0.290
Iter 1160 | Loss:  323.023 | lengthscale: 219.708 | outputscale: 1.005 | noise: 0.290
Iter 1170 | Loss:  322.753 | lengthscale: 222.006 | outputscale: 1.010 | noise: 0.290
Iter 1180 | Loss:  322.488 | lengthscale: 224.305 | outputscale: 1.015 | noise: 0.290
Iter 1190 | Loss:  322.227 | lengthscale: 226.606 | outputscale: 1.020 | noise: 0.290
Iter 1200 | Loss:  321.978 | lengthscale: 228.906 | outputscale: 1.025 | noise: 0.290
Iter 1210 | Loss:  321.734 | lengthscale: 231.204 | outputscale: 1.031 | noise: 0.290
Iter 1220 | Loss:  321.493 | lengthscale: 233.499 | outputscale: 1.036 | noise: 0.290
Iter 1230 | Loss:  321.259 | lengthscale: 235.790 | outputscale: 1.042 | noise: 0.290
Iter 1240 | Loss:  321.033 | lengthscale: 238.076 | outputscale: 1.047 | noise: 0.290
Iter 1250 | Loss:  320.811 | lengthscale: 240.356 | outputscale: 1.053 | noise: 0.291
Iter 1260 | Loss:  320.600 | lengthscale: 242.629 | outputscale: 1.058 | noise: 0.291
Iter 1270 | Loss:  320.393 | lengthscale: 244.895 | outputscale: 1.064 | noise: 0.291
Iter 1280 | Loss:  320.186 | lengthscale: 247.153 | outputscale: 1.070 | noise: 0.291
Iter 1290 | Loss:  319.993 | lengthscale: 249.404 | outputscale: 1.076 | noise: 0.291
Iter 1300 | Loss:  319.798 | lengthscale: 251.647 | outputscale: 1.082 | noise: 0.291
Iter 1310 | Loss:  319.614 | lengthscale: 253.885 | outputscale: 1.088 | noise: 0.291
Iter 1320 | Loss:  319.431 | lengthscale: 256.117 | outputscale: 1.094 | noise: 0.291
Iter 1330 | Loss:  319.252 | lengthscale: 258.345 | outputscale: 1.100 | noise: 0.291
Iter 1340 | Loss:  319.081 | lengthscale: 260.571 | outputscale: 1.106 | noise: 0.291
Iter 1350 | Loss:  318.909 | lengthscale: 262.797 | outputscale: 1.112 | noise: 0.291
Iter 1360 | Loss:  318.743 | lengthscale: 265.024 | outputscale: 1.118 | noise: 0.291
Iter 1370 | Loss:  318.575 | lengthscale: 267.255 | outputscale: 1.125 | noise: 0.291
Iter 1380 | Loss:  318.414 | lengthscale: 269.492 | outputscale: 1.131 | noise: 0.291
Iter 1390 | Loss:  318.257 | lengthscale: 271.737 | outputscale: 1.138 | noise: 0.291
Iter 1400 | Loss:  318.096 | lengthscale: 273.993 | outputscale: 1.144 | noise: 0.291
Iter 1410 | Loss:  317.937 | lengthscale: 276.263 | outputscale: 1.150 | noise: 0.291
Iter 1420 | Loss:  317.779 | lengthscale: 278.549 | outputscale: 1.157 | noise: 0.291
Iter 1430 | Loss:  317.630 | lengthscale: 280.854 | outputscale: 1.164 | noise: 0.291
Iter 1440 | Loss:  317.477 | lengthscale: 283.179 | outputscale: 1.170 | noise: 0.291
Iter 1450 | Loss:  317.325 | lengthscale: 285.527 | outputscale: 1.177 | noise: 0.291
Iter 1460 | Loss:  317.168 | lengthscale: 287.901 | outputscale: 1.184 | noise: 0.291
Iter 1470 | Loss:  317.020 | lengthscale: 290.301 | outputscale: 1.190 | noise: 0.291
Iter 1480 | Loss:  316.863 | lengthscale: 292.731 | outputscale: 1.197 | noise: 0.291
Iter 1490 | Loss:  316.714 | lengthscale: 295.190 | outputscale: 1.204 | noise: 0.291
Iter 1500 | Loss:  316.560 | lengthscale: 297.681 | outputscale: 1.211 | noise: 0.291
Iter 1510 | Loss:  316.406 | lengthscale: 300.205 | outputscale: 1.218 | noise: 0.291
Iter 1520 | Loss:  316.248 | lengthscale: 302.760 | outputscale: 1.224 | noise: 0.291
Iter 1530 | Loss:  316.099 | lengthscale: 305.348 | outputscale: 1.231 | noise: 0.291
Iter 1540 | Loss:  315.945 | lengthscale: 307.969 | outputscale: 1.238 | noise: 0.291
Iter 1550 | Loss:  315.790 | lengthscale: 310.620 | outputscale: 1.246 | noise: 0.291
Iter 1560 | Loss:  315.637 | lengthscale: 313.302 | outputscale: 1.253 | noise: 0.291
Iter 1570 | Loss:  315.484 | lengthscale: 316.012 | outputscale: 1.260 | noise: 0.291
Iter 1580 | Loss:  315.329 | lengthscale: 318.749 | outputscale: 1.267 | noise: 0.291
Iter 1590 | Loss:  315.178 | lengthscale: 321.510 | outputscale: 1.275 | noise: 0.291
Iter 1600 | Loss:  315.028 | lengthscale: 324.293 | outputscale: 1.282 | noise: 0.291
Iter 1610 | Loss:  314.880 | lengthscale: 327.094 | outputscale: 1.290 | noise: 0.291
Iter 1620 | Loss:  314.727 | lengthscale: 329.910 | outputscale: 1.298 | noise: 0.291
Iter 1630 | Loss:  314.586 | lengthscale: 332.739 | outputscale: 1.305 | noise: 0.291
Iter 1640 | Loss:  314.436 | lengthscale: 335.577 | outputscale: 1.313 | noise: 0.291
Iter 1650 | Loss:  314.294 | lengthscale: 338.421 | outputscale: 1.322 | noise: 0.291
Iter 1660 | Loss:  314.151 | lengthscale: 341.267 | outputscale: 1.330 | noise: 0.291
Iter 1670 | Loss:  314.014 | lengthscale: 344.113 | outputscale: 1.338 | noise: 0.291
Iter 1680 | Loss:  313.879 | lengthscale: 346.956 | outputscale: 1.347 | noise: 0.291
Iter 1690 | Loss:  313.744 | lengthscale: 349.794 | outputscale: 1.356 | noise: 0.291
Iter 1700 | Loss:  313.613 | lengthscale: 352.625 | outputscale: 1.365 | noise: 0.291
Iter 1710 | Loss:  313.486 | lengthscale: 355.446 | outputscale: 1.374 | noise: 0.291
Iter 1720 | Loss:  313.356 | lengthscale: 358.257 | outputscale: 1.383 | noise: 0.291
Iter 1730 | Loss:  313.236 | lengthscale: 361.057 | outputscale: 1.393 | noise: 0.291
Iter 1740 | Loss:  313.111 | lengthscale: 363.845 | outputscale: 1.403 | noise: 0.291
Iter 1750 | Loss:  312.990 | lengthscale: 366.620 | outputscale: 1.413 | noise: 0.291
Iter 1760 | Loss:  312.879 | lengthscale: 369.383 | outputscale: 1.423 | noise: 0.291
Iter 1770 | Loss:  312.758 | lengthscale: 372.133 | outputscale: 1.433 | noise: 0.291
Iter 1780 | Loss:  312.648 | lengthscale: 374.872 | outputscale: 1.444 | noise: 0.291
Iter 1790 | Loss:  312.534 | lengthscale: 377.599 | outputscale: 1.455 | noise: 0.291
Iter 1800 | Loss:  312.425 | lengthscale: 380.315 | outputscale: 1.466 | noise: 0.291
Iter 1810 | Loss:  312.324 | lengthscale: 383.022 | outputscale: 1.477 | noise: 0.291
Iter 1820 | Loss:  312.207 | lengthscale: 385.720 | outputscale: 1.489 | noise: 0.291
Iter 1830 | Loss:  312.103 | lengthscale: 388.409 | outputscale: 1.501 | noise: 0.291
Iter 1840 | Loss:  311.998 | lengthscale: 391.092 | outputscale: 1.513 | noise: 0.291
Iter 1850 | Loss:  311.893 | lengthscale: 393.770 | outputscale: 1.525 | noise: 0.291
Iter 1860 | Loss:  311.795 | lengthscale: 396.443 | outputscale: 1.538 | noise: 0.291
Iter 1870 | Loss:  311.684 | lengthscale: 399.113 | outputscale: 1.551 | noise: 0.291
Iter 1880 | Loss:  311.580 | lengthscale: 401.779 | outputscale: 1.564 | noise: 0.291
Iter 1890 | Loss:  311.485 | lengthscale: 404.445 | outputscale: 1.577 | noise: 0.291
Iter 1900 | Loss:  311.383 | lengthscale: 407.110 | outputscale: 1.591 | noise: 0.291
Iter 1910 | Loss:  311.280 | lengthscale: 409.777 | outputscale: 1.605 | noise: 0.291
Iter 1920 | Loss:  311.178 | lengthscale: 412.444 | outputscale: 1.619 | noise: 0.291
Iter 1930 | Loss:  311.080 | lengthscale: 415.113 | outputscale: 1.634 | noise: 0.291
Iter 1940 | Loss:  310.981 | lengthscale: 417.786 | outputscale: 1.649 | noise: 0.291
Iter 1950 | Loss:  310.882 | lengthscale: 420.463 | outputscale: 1.664 | noise: 0.291
Iter 1960 | Loss:  310.784 | lengthscale: 423.143 | outputscale: 1.680 | noise: 0.291
Iter 1970 | Loss:  310.677 | lengthscale: 425.827 | outputscale: 1.696 | noise: 0.291
Iter 1980 | Loss:  310.577 | lengthscale: 428.515 | outputscale: 1.713 | noise: 0.291
Iter 1990 | Loss:  310.479 | lengthscale: 431.209 | outputscale: 1.730 | noise: 0.291
Iter 2000 | Loss:  310.368 | lengthscale: 433.908 | outputscale: 1.747 | noise: 0.291
Iter 2010 | Loss:  310.260 | lengthscale: 436.612 | outputscale: 1.765 | noise: 0.290
Iter 2020 | Loss:  310.178 | lengthscale: 439.321 | outputscale: 1.783 | noise: 0.290
Iter 2030 | Loss:  310.072 | lengthscale: 442.036 | outputscale: 1.802 | noise: 0.290
Iter 2040 | Loss:  309.961 | lengthscale: 444.756 | outputscale: 1.821 | noise: 0.290
Iter 2050 | Loss:  309.857 | lengthscale: 447.480 | outputscale: 1.841 | noise: 0.290
Iter 2060 | Loss:  309.744 | lengthscale: 450.207 | outputscale: 1.862 | noise: 0.290
Iter 2070 | Loss:  309.636 | lengthscale: 452.938 | outputscale: 1.883 | noise: 0.290
Iter 2080 | Loss:  309.526 | lengthscale: 455.673 | outputscale: 1.905 | noise: 0.290
Iter 2090 | Loss:  309.421 | lengthscale: 458.410 | outputscale: 1.927 | noise: 0.290
Iter 2100 | Loss:  309.312 | lengthscale: 461.148 | outputscale: 1.951 | noise: 0.290
Iter 2110 | Loss:  309.192 | lengthscale: 463.885 | outputscale: 1.975 | noise: 0.290
Iter 2120 | Loss:  309.073 | lengthscale: 466.621 | outputscale: 2.000 | noise: 0.290
Iter 2130 | Loss:  308.962 | lengthscale: 469.354 | outputscale: 2.026 | noise: 0.290
Iter 2140 | Loss:  308.842 | lengthscale: 472.082 | outputscale: 2.053 | noise: 0.290
Iter 2150 | Loss:  308.722 | lengthscale: 474.803 | outputscale: 2.081 | noise: 0.290
Iter 2160 | Loss:  308.585 | lengthscale: 477.516 | outputscale: 2.110 | noise: 0.290
Iter 2170 | Loss:  308.445 | lengthscale: 480.217 | outputscale: 2.140 | noise: 0.290
Iter 2180 | Loss:  308.325 | lengthscale: 482.906 | outputscale: 2.172 | noise: 0.290
Iter 2190 | Loss:  308.181 | lengthscale: 485.578 | outputscale: 2.205 | noise: 0.290
Iter 2200 | Loss:  308.040 | lengthscale: 488.231 | outputscale: 2.239 | noise: 0.290
Iter 2210 | Loss:  307.911 | lengthscale: 490.860 | outputscale: 2.276 | noise: 0.290
Iter 2220 | Loss:  307.752 | lengthscale: 493.462 | outputscale: 2.314 | noise: 0.290
Iter 2230 | Loss:  307.579 | lengthscale: 496.032 | outputscale: 2.354 | noise: 0.290
Iter 2240 | Loss:  307.421 | lengthscale: 498.564 | outputscale: 2.397 | noise: 0.290
Iter 2250 | Loss:  307.243 | lengthscale: 501.053 | outputscale: 2.442 | noise: 0.289
Iter 2260 | Loss:  307.021 | lengthscale: 503.490 | outputscale: 2.490 | noise: 0.289
Iter 2270 | Loss:  306.839 | lengthscale: 505.868 | outputscale: 2.542 | noise: 0.289
Iter 2280 | Loss:  306.642 | lengthscale: 508.177 | outputscale: 2.596 | noise: 0.289
Iter 2290 | Loss:  306.415 | lengthscale: 510.407 | outputscale: 2.655 | noise: 0.289
Iter 2300 | Loss:  306.141 | lengthscale: 512.548 | outputscale: 2.718 | noise: 0.289
Iter 2310 | Loss:  305.860 | lengthscale: 514.582 | outputscale: 2.787 | noise: 0.289
Iter 2320 | Loss:  305.557 | lengthscale: 516.491 | outputscale: 2.862 | noise: 0.289
Iter 2330 | Loss:  305.220 | lengthscale: 518.255 | outputscale: 2.943 | noise: 0.288
Iter 2340 | Loss:  304.858 | lengthscale: 519.849 | outputscale: 3.033 | noise: 0.288
Iter 2350 | Loss:  304.430 | lengthscale: 521.241 | outputscale: 3.133 | noise: 0.288
Iter 2360 | Loss:  303.852 | lengthscale: 522.393 | outputscale: 3.245 | noise: 0.288
Iter 2370 | Loss:  303.265 | lengthscale: 523.251 | outputscale: 3.372 | noise: 0.287
Iter 2380 | Loss:  302.525 | lengthscale: 523.757 | outputscale: 3.516 | noise: 0.287
Iter 2390 | Loss:  301.664 | lengthscale: 523.827 | outputscale: 3.683 | noise: 0.286
Iter 2400 | Loss:  300.540 | lengthscale: 523.354 | outputscale: 3.880 | noise: 0.286
Iter 2410 | Loss:  299.017 | lengthscale: 522.189 | outputscale: 4.115 | noise: 0.285
Iter 2420 | Loss:  297.058 | lengthscale: 520.125 | outputscale: 4.403 | noise: 0.284
Iter 2430 | Loss:  294.317 | lengthscale: 516.869 | outputscale: 4.767 | noise: 0.282
Iter 2440 | Loss:  290.134 | lengthscale: 511.963 | outputscale: 5.244 | noise: 0.280
Iter 2450 | Loss:  283.471 | lengthscale: 504.671 | outputscale: 5.902 | noise: 0.277
Iter 2460 | Loss:  272.051 | lengthscale: 493.751 | outputscale: 6.876 | noise: 0.272
Iter 2470 | Loss:  248.062 | lengthscale: 476.977 | outputscale: 8.462 | noise: 0.262
Iter 2480 | Loss:  194.243 | lengthscale: 450.356 | outputscale: 11.351 | noise: 0.243
Iter 2490 | Loss:   89.375 | lengthscale: 410.945 | outputscale: 16.794 | noise: 0.221
Iter 2499 | Loss:    8.672 | lengthscale: 376.488 | outputscale: 24.051 | noise: 0.218
