Starting imports...
Importing argparse...
Importing torch...
Importing os...
Importing sngp.train and sngp.model...
Importing gaussian_process...
Importing dataset...
Importing json...
ALL IMPORTS COMPLETE!
Parsing arguments...
Arguments parsed! Running GP on CrazySin with N=1500
Checking CUDA availability...
Using CPU
Making Datasets...
Making Model...
Training Gaussian Process...
Iter   0 | Loss: 17027.854 | lengthscale: 0.990 | outputscale: 1.010 | noise: 0.202
Iter 910 | Loss: -1169.859 | lengthscale: 0.289 | outputscale: 3.312 | noise: 0.108
Iter 920 | Loss: -1170.905 | lengthscale: 0.289 | outputscale: 3.310 | noise: 0.108
Iter 930 | Loss: -1171.817 | lengthscale: 0.289 | outputscale: 3.307 | noise: 0.107
Iter 940 | Loss: -1172.594 | lengthscale: 0.289 | outputscale: 3.304 | noise: 0.107
Iter 950 | Loss: -1173.262 | lengthscale: 0.289 | outputscale: 3.302 | noise: 0.106
Iter 960 | Loss: -1173.932 | lengthscale: 0.289 | outputscale: 3.299 | noise: 0.106
Iter 970 | Loss: -1174.535 | lengthscale: 0.289 | outputscale: 3.296 | noise: 0.105
Iter 980 | Loss: -1174.887 | lengthscale: 0.289 | outputscale: 3.294 | noise: 0.105
Iter 990 | Loss: -1175.313 | lengthscale: 0.289 | outputscale: 3.291 | noise: 0.105
Iter 1000 | Loss: -1175.614 | lengthscale: 0.289 | outputscale: 3.288 | noise: 0.104
Iter 1010 | Loss: -1175.974 | lengthscale: 0.289 | outputscale: 3.286 | noise: 0.104
Iter 1020 | Loss: -1176.232 | lengthscale: 0.289 | outputscale: 3.283 | noise: 0.104
Iter 1030 | Loss: -1176.520 | lengthscale: 0.288 | outputscale: 3.280 | noise: 0.103
Iter 1040 | Loss: -1176.591 | lengthscale: 0.288 | outputscale: 3.277 | noise: 0.103
Iter 1050 | Loss: -1176.836 | lengthscale: 0.288 | outputscale: 3.274 | noise: 0.103
Iter 1060 | Loss: -1176.985 | lengthscale: 0.288 | outputscale: 3.271 | noise: 0.103
Iter 1070 | Loss: -1177.132 | lengthscale: 0.288 | outputscale: 3.269 | noise: 0.103
Iter 1080 | Loss: -1177.185 | lengthscale: 0.288 | outputscale: 3.266 | noise: 0.102
Iter 1090 | Loss: -1177.278 | lengthscale: 0.288 | outputscale: 3.263 | noise: 0.102
Iter 1100 | Loss: -1177.329 | lengthscale: 0.288 | outputscale: 3.260 | noise: 0.102
Iter 1110 | Loss: -1177.351 | lengthscale: 0.288 | outputscale: 3.258 | noise: 0.102
Iter 1120 | Loss: -1177.420 | lengthscale: 0.288 | outputscale: 3.255 | noise: 0.102
Iter 1130 | Loss: -1177.506 | lengthscale: 0.288 | outputscale: 3.252 | noise: 0.102
Iter 1140 | Loss: -1177.530 | lengthscale: 0.288 | outputscale: 3.249 | noise: 0.102
Iter 1150 | Loss: -1177.543 | lengthscale: 0.288 | outputscale: 3.246 | noise: 0.102
Iter 1160 | Loss: -1177.498 | lengthscale: 0.288 | outputscale: 3.243 | noise: 0.101
Iter 1170 | Loss: -1177.610 | lengthscale: 0.288 | outputscale: 3.240 | noise: 0.101
Iter 1180 | Loss: -1177.595 | lengthscale: 0.288 | outputscale: 3.236 | noise: 0.101
Iter 1190 | Loss: -1177.589 | lengthscale: 0.287 | outputscale: 3.233 | noise: 0.101
Iter 1200 | Loss: -1177.669 | lengthscale: 0.287 | outputscale: 3.230 | noise: 0.101
Iter 1210 | Loss: -1177.621 | lengthscale: 0.287 | outputscale: 3.227 | noise: 0.101
Iter 1220 | Loss: -1177.721 | lengthscale: 0.287 | outputscale: 3.224 | noise: 0.101
Iter 1230 | Loss: -1177.693 | lengthscale: 0.287 | outputscale: 3.221 | noise: 0.101
Iter 1240 | Loss: -1177.646 | lengthscale: 0.287 | outputscale: 3.218 | noise: 0.101
Iter 1250 | Loss: -1177.651 | lengthscale: 0.287 | outputscale: 3.215 | noise: 0.101
Iter 1260 | Loss: -1177.769 | lengthscale: 0.287 | outputscale: 3.212 | noise: 0.101
Iter 1270 | Loss: -1177.708 | lengthscale: 0.287 | outputscale: 3.209 | noise: 0.101
Iter 1280 | Loss: -1177.785 | lengthscale: 0.287 | outputscale: 3.206 | noise: 0.101
Iter 1290 | Loss: -1177.740 | lengthscale: 0.287 | outputscale: 3.203 | noise: 0.101
Iter 1300 | Loss: -1177.652 | lengthscale: 0.287 | outputscale: 3.200 | noise: 0.101
Iter 1310 | Loss: -1177.774 | lengthscale: 0.287 | outputscale: 3.198 | noise: 0.101
Iter 1320 | Loss: -1177.702 | lengthscale: 0.287 | outputscale: 3.195 | noise: 0.101
Iter 1330 | Loss: -1177.776 | lengthscale: 0.287 | outputscale: 3.192 | noise: 0.101
Iter 1340 | Loss: -1177.771 | lengthscale: 0.286 | outputscale: 3.189 | noise: 0.101
Iter 1350 | Loss: -1177.746 | lengthscale: 0.286 | outputscale: 3.186 | noise: 0.101
Iter 1360 | Loss: -1177.755 | lengthscale: 0.286 | outputscale: 3.183 | noise: 0.101
Iter 1370 | Loss: -1177.772 | lengthscale: 0.286 | outputscale: 3.180 | noise: 0.101
Iter 1380 | Loss: -1177.763 | lengthscale: 0.286 | outputscale: 3.177 | noise: 0.101
Iter 1390 | Loss: -1177.752 | lengthscale: 0.286 | outputscale: 3.174 | noise: 0.101
Iter 1400 | Loss: -1177.809 | lengthscale: 0.286 | outputscale: 3.171 | noise: 0.101
Iter 1410 | Loss: -1177.771 | lengthscale: 0.286 | outputscale: 3.168 | noise: 0.101
Iter 1420 | Loss: -1177.824 | lengthscale: 0.286 | outputscale: 3.165 | noise: 0.101
Iter 1430 | Loss: -1177.809 | lengthscale: 0.286 | outputscale: 3.161 | noise: 0.101
Iter 1440 | Loss: -1177.784 | lengthscale: 0.286 | outputscale: 3.158 | noise: 0.101
Iter 1450 | Loss: -1177.723 | lengthscale: 0.286 | outputscale: 3.155 | noise: 0.101
Iter 1460 | Loss: -1177.690 | lengthscale: 0.286 | outputscale: 3.152 | noise: 0.101
Iter 1470 | Loss: -1177.672 | lengthscale: 0.286 | outputscale: 3.149 | noise: 0.101
Iter 1480 | Loss: -1177.706 | lengthscale: 0.285 | outputscale: 3.146 | noise: 0.101
Iter 1490 | Loss: -1177.686 | lengthscale: 0.285 | outputscale: 3.143 | noise: 0.101
Iter 1500 | Loss: -1177.776 | lengthscale: 0.285 | outputscale: 3.140 | noise: 0.101
Iter 1510 | Loss: -1177.717 | lengthscale: 0.285 | outputscale: 3.137 | noise: 0.101
Iter 1520 | Loss: -1177.712 | lengthscale: 0.285 | outputscale: 3.133 | noise: 0.101
Iter 1530 | Loss: -1177.772 | lengthscale: 0.285 | outputscale: 3.130 | noise: 0.101
Iter 1540 | Loss: -1177.704 | lengthscale: 0.285 | outputscale: 3.127 | noise: 0.101
Iter 1550 | Loss: -1177.796 | lengthscale: 0.285 | outputscale: 3.124 | noise: 0.101
Iter 1560 | Loss: -1177.727 | lengthscale: 0.285 | outputscale: 3.120 | noise: 0.101
Iter 1570 | Loss: -1177.713 | lengthscale: 0.285 | outputscale: 3.117 | noise: 0.101
Iter 1580 | Loss: -1177.756 | lengthscale: 0.285 | outputscale: 3.114 | noise: 0.101
Iter 1590 | Loss: -1177.772 | lengthscale: 0.285 | outputscale: 3.111 | noise: 0.101
Iter 1600 | Loss: -1177.740 | lengthscale: 0.285 | outputscale: 3.108 | noise: 0.101
Iter 1610 | Loss: -1177.745 | lengthscale: 0.285 | outputscale: 3.104 | noise: 0.101
Iter 1620 | Loss: -1177.804 | lengthscale: 0.284 | outputscale: 3.101 | noise: 0.101
Iter 1630 | Loss: -1177.849 | lengthscale: 0.284 | outputscale: 3.098 | noise: 0.101
Iter 1640 | Loss: -1177.753 | lengthscale: 0.284 | outputscale: 3.095 | noise: 0.101
Iter 1650 | Loss: -1177.769 | lengthscale: 0.284 | outputscale: 3.092 | noise: 0.101
Iter 1660 | Loss: -1177.790 | lengthscale: 0.284 | outputscale: 3.089 | noise: 0.101
Iter 1670 | Loss: -1177.767 | lengthscale: 0.284 | outputscale: 3.086 | noise: 0.101
Iter 1680 | Loss: -1177.792 | lengthscale: 0.284 | outputscale: 3.083 | noise: 0.101
Iter 1690 | Loss: -1177.763 | lengthscale: 0.284 | outputscale: 3.079 | noise: 0.101
Iter 1700 | Loss: -1177.771 | lengthscale: 0.284 | outputscale: 3.076 | noise: 0.101
Iter 1710 | Loss: -1177.761 | lengthscale: 0.284 | outputscale: 3.073 | noise: 0.101
Iter 1720 | Loss: -1177.841 | lengthscale: 0.284 | outputscale: 3.069 | noise: 0.101
Iter 1730 | Loss: -1177.791 | lengthscale: 0.284 | outputscale: 3.066 | noise: 0.101
Iter 1740 | Loss: -1177.834 | lengthscale: 0.284 | outputscale: 3.063 | noise: 0.101
Iter 1750 | Loss: -1177.754 | lengthscale: 0.283 | outputscale: 3.059 | noise: 0.101
Iter 1760 | Loss: -1177.771 | lengthscale: 0.283 | outputscale: 3.056 | noise: 0.101
Iter 1770 | Loss: -1177.760 | lengthscale: 0.283 | outputscale: 3.053 | noise: 0.101
Iter 1780 | Loss: -1177.837 | lengthscale: 0.283 | outputscale: 3.050 | noise: 0.101
Iter 1790 | Loss: -1177.801 | lengthscale: 0.283 | outputscale: 3.047 | noise: 0.101
Iter 1800 | Loss: -1177.807 | lengthscale: 0.283 | outputscale: 3.044 | noise: 0.101
Iter 1810 | Loss: -1177.830 | lengthscale: 0.283 | outputscale: 3.041 | noise: 0.101
Iter 1820 | Loss: -1177.862 | lengthscale: 0.283 | outputscale: 3.037 | noise: 0.101
Iter 1830 | Loss: -1177.881 | lengthscale: 0.283 | outputscale: 3.034 | noise: 0.101
Iter 1840 | Loss: -1177.851 | lengthscale: 0.283 | outputscale: 3.030 | noise: 0.101
Iter 1850 | Loss: -1177.915 | lengthscale: 0.283 | outputscale: 3.027 | noise: 0.101
Iter 1860 | Loss: -1177.831 | lengthscale: 0.283 | outputscale: 3.024 | noise: 0.101
Iter 1870 | Loss: -1177.939 | lengthscale: 0.283 | outputscale: 3.020 | noise: 0.101
Iter 1880 | Loss: -1177.865 | lengthscale: 0.282 | outputscale: 3.016 | noise: 0.101
Iter 1890 | Loss: -1177.882 | lengthscale: 0.282 | outputscale: 3.012 | noise: 0.101
Iter 1900 | Loss: -1177.888 | lengthscale: 0.282 | outputscale: 3.009 | noise: 0.101
Iter 1910 | Loss: -1177.923 | lengthscale: 0.282 | outputscale: 3.005 | noise: 0.101
Iter 1920 | Loss: -1177.868 | lengthscale: 0.282 | outputscale: 3.001 | noise: 0.101
Iter 1930 | Loss: -1177.924 | lengthscale: 0.282 | outputscale: 2.997 | noise: 0.101
Iter 1940 | Loss: -1177.830 | lengthscale: 0.282 | outputscale: 2.994 | noise: 0.101
Iter 1950 | Loss: -1177.899 | lengthscale: 0.282 | outputscale: 2.991 | noise: 0.101
Iter 1960 | Loss: -1177.937 | lengthscale: 0.282 | outputscale: 2.987 | noise: 0.101
Iter 1970 | Loss: -1177.884 | lengthscale: 0.282 | outputscale: 2.984 | noise: 0.101
Iter 1980 | Loss: -1177.937 | lengthscale: 0.282 | outputscale: 2.980 | noise: 0.101
Iter 1990 | Loss: -1177.881 | lengthscale: 0.282 | outputscale: 2.976 | noise: 0.101
Iter 2000 | Loss: -1177.851 | lengthscale: 0.281 | outputscale: 2.973 | noise: 0.101
Iter 2010 | Loss: -1177.862 | lengthscale: 0.281 | outputscale: 2.969 | noise: 0.101
Iter 2020 | Loss: -1177.869 | lengthscale: 0.281 | outputscale: 2.966 | noise: 0.101
Iter 2030 | Loss: -1177.856 | lengthscale: 0.281 | outputscale: 2.962 | noise: 0.101
Iter 2040 | Loss: -1177.896 | lengthscale: 0.281 | outputscale: 2.959 | noise: 0.101
Iter 2050 | Loss: -1177.909 | lengthscale: 0.281 | outputscale: 2.955 | noise: 0.101
Iter 2060 | Loss: -1177.970 | lengthscale: 0.281 | outputscale: 2.952 | noise: 0.101
Iter 2070 | Loss: -1177.937 | lengthscale: 0.281 | outputscale: 2.948 | noise: 0.101
Iter 2080 | Loss: -1177.895 | lengthscale: 0.281 | outputscale: 2.945 | noise: 0.101
Iter 2090 | Loss: -1177.911 | lengthscale: 0.281 | outputscale: 2.941 | noise: 0.101
Iter 2100 | Loss: -1177.944 | lengthscale: 0.281 | outputscale: 2.937 | noise: 0.101
Iter 2110 | Loss: -1177.913 | lengthscale: 0.280 | outputscale: 2.934 | noise: 0.101
Iter 2120 | Loss: -1177.972 | lengthscale: 0.280 | outputscale: 2.930 | noise: 0.101
Iter 2130 | Loss: -1177.911 | lengthscale: 0.280 | outputscale: 2.927 | noise: 0.101
Iter 2140 | Loss: -1177.958 | lengthscale: 0.280 | outputscale: 2.924 | noise: 0.101
Iter 2150 | Loss: -1177.969 | lengthscale: 0.280 | outputscale: 2.920 | noise: 0.101
Iter 2160 | Loss: -1177.944 | lengthscale: 0.280 | outputscale: 2.917 | noise: 0.101
Iter 2170 | Loss: -1178.004 | lengthscale: 0.280 | outputscale: 2.914 | noise: 0.101
Iter 2180 | Loss: -1178.005 | lengthscale: 0.280 | outputscale: 2.910 | noise: 0.101
Iter 2190 | Loss: -1178.000 | lengthscale: 0.280 | outputscale: 2.907 | noise: 0.101
Iter 2200 | Loss: -1177.958 | lengthscale: 0.280 | outputscale: 2.904 | noise: 0.101
Iter 2210 | Loss: -1178.018 | lengthscale: 0.280 | outputscale: 2.900 | noise: 0.101
Iter 2220 | Loss: -1177.998 | lengthscale: 0.280 | outputscale: 2.897 | noise: 0.101
Iter 2230 | Loss: -1177.957 | lengthscale: 0.279 | outputscale: 2.893 | noise: 0.101
Iter 2240 | Loss: -1177.999 | lengthscale: 0.279 | outputscale: 2.890 | noise: 0.101
Iter 2250 | Loss: -1178.013 | lengthscale: 0.279 | outputscale: 2.886 | noise: 0.101
Iter 2260 | Loss: -1178.053 | lengthscale: 0.279 | outputscale: 2.883 | noise: 0.101
Iter 2270 | Loss: -1178.063 | lengthscale: 0.279 | outputscale: 2.879 | noise: 0.101
Iter 2280 | Loss: -1178.015 | lengthscale: 0.279 | outputscale: 2.875 | noise: 0.101
Iter 2290 | Loss: -1178.027 | lengthscale: 0.279 | outputscale: 2.872 | noise: 0.101
Iter 2300 | Loss: -1178.042 | lengthscale: 0.279 | outputscale: 2.868 | noise: 0.101
Iter 2310 | Loss: -1177.975 | lengthscale: 0.279 | outputscale: 2.865 | noise: 0.101
Iter 2320 | Loss: -1177.977 | lengthscale: 0.279 | outputscale: 2.861 | noise: 0.101
Iter 2330 | Loss: -1178.000 | lengthscale: 0.279 | outputscale: 2.858 | noise: 0.101
Iter 2340 | Loss: -1177.964 | lengthscale: 0.278 | outputscale: 2.855 | noise: 0.101
Iter 2350 | Loss: -1177.964 | lengthscale: 0.278 | outputscale: 2.851 | noise: 0.101
Iter 2360 | Loss: -1178.026 | lengthscale: 0.278 | outputscale: 2.848 | noise: 0.101
Iter 2370 | Loss: -1178.021 | lengthscale: 0.278 | outputscale: 2.845 | noise: 0.101
Iter 2380 | Loss: -1177.987 | lengthscale: 0.278 | outputscale: 2.841 | noise: 0.101
Iter 2390 | Loss: -1177.967 | lengthscale: 0.278 | outputscale: 2.838 | noise: 0.101
Iter 2400 | Loss: -1178.000 | lengthscale: 0.278 | outputscale: 2.835 | noise: 0.101
Iter 2410 | Loss: -1178.036 | lengthscale: 0.278 | outputscale: 2.831 | noise: 0.101
Iter 2420 | Loss: -1178.043 | lengthscale: 0.278 | outputscale: 2.827 | noise: 0.101
Iter 2430 | Loss: -1178.075 | lengthscale: 0.278 | outputscale: 2.824 | noise: 0.101
Iter 2440 | Loss: -1178.020 | lengthscale: 0.278 | outputscale: 2.820 | noise: 0.101
Iter 2450 | Loss: -1178.050 | lengthscale: 0.278 | outputscale: 2.817 | noise: 0.101
Iter 2460 | Loss: -1178.024 | lengthscale: 0.277 | outputscale: 2.814 | noise: 0.101
Iter 2470 | Loss: -1178.035 | lengthscale: 0.277 | outputscale: 2.810 | noise: 0.101
Iter 2480 | Loss: -1178.050 | lengthscale: 0.277 | outputscale: 2.807 | noise: 0.101
Iter 2490 | Loss: -1178.027 | lengthscale: 0.277 | outputscale: 2.804 | noise: 0.101
Iter 2499 | Loss: -1178.036 | lengthscale: 0.277 | outputscale: 2.801 | noise: 0.101
